[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3967706579,299.9550476,19653.5752,0.040291771,5.39E-06,1,0.999551974,38.01703262,1.773508434,17.27999933,0.37363086,0.063196192,2.5,-8.86E-06,0.040290746,1.65E-05,299.954834,299.954834,19628.7793,19678.37109,55.04618847,18.03421348,45.70676422,0,0,0,38,299.9339294,1,6,1,,,1.697845459,53.76344299,,,,,,,,,,,,,,,,
,3967706598,299.9544678,18712.30957,0.039913236,3.55E-06,1,0.999551974,38.01703262,1.773601382,17.27999933,0.370143115,0.062585311,2.5,-1.10E-05,0.039912222,1.41E-05,299.9553833,299.9553833,18687.51563,18737.10352,54.88048322,18.03804934,45.71297836,0,0,0,38,299.9363708,1,6,1,,,1.69921875,53.76344299,,,,,,,,,,,,,,,,
,3967706616,299.9548187,17813.77734,0.039543105,4.54E-06,1,0.999551974,38.01703262,1.773550967,17.27999933,0.366697667,0.062019432,2.5,-9.13E-06,0.039542099,1.57E-05,299.9551086,299.9551086,17788.9668,17838.58789,54.95473793,18.03191523,45.71379089,0,0,0,38,299.9350891,1,6,1,,,1.699523926,53.27468491,,,,,,,,,,,,,,,,
,3967706634,299.9551849,16915.66211,0.039151327,2.95E-06,1,0.999551974,38.01703262,1.773509427,17.27999933,0.363061413,0.061372961,2.5,-1.23E-05,0.039150332,1.23E-05,299.9552612,299.9552612,16888.47266,16942.85156,54.82655085,18.03155016,45.74567795,0,0,0,38,299.9322205,1,6,1,,,1.696472168,53.76344299,,,,,,,,,,,,,,,,
,3967706652,299.9538269,16025.5625,0.038740668,4.03E-06,1,0.999551974,38.01703262,1.77358289,17.27999933,0.359265494,0.060745517,2.5,-1.07E-05,0.038739683,1.36E-05,299.9535522,299.9535522,16000.93066,16050.19434,54.81091828,18.03691138,45.71892548,0,0,0,38,299.9332275,1,6,1,,,1.700286865,54.25220108,,,,,,,,,,,,,,,,
,3967706669,299.954895,15176.83545,0.038330911,4.89E-06,1,0.999551974,38.01703262,1.77360413,17.27999933,0.355470158,0.060101184,2.5,-1.09E-05,0.038329936,1.32E-05,299.9546814,299.9546814,15149.57031,15204.10059,54.90627696,18.03491404,45.74351501,0,0,0,38,299.9332275,1,6,1,,,1.699523926,54.74095917,,,,,,,,,,,,,,,,
,3967706685,299.9548187,14382.59814,0.037928889,5.40E-06,1,0.999551974,38.01703262,1.773515206,17.27999933,0.35172328,0.05947593,2.5,-9.92E-06,0.037927923,1.40E-05,299.9551086,299.9551086,14357.97852,14407.21777,54.96177259,18.03375343,45.7348671,0,0,0,38,299.9336548,1,6,1,,,1.699981689,54.25220108,,,,,,,,,,,,,,,,
,3967706701,299.9533234,13585.30957,0.037500408,4.21E-06,1,0.999551974,38.01703262,1.773556569,17.27999933,0.34775681,0.058811477,2.5,-9.15E-06,0.037499455,1.45E-05,299.9529724,299.9529724,13560.61523,13610.00391,54.96333584,18.0370364,45.72000504,0,0,0,38,299.9362183,1,6,1,,,1.697692871,54.25220108,,,,,,,,,,,,,,,,
,3967706717,299.9538269,12791.75439,0.037049309,3.06E-06,1,0.999551974,38.01703262,1.773621478,17.27999933,0.343589979,0.058081953,2.5,-1.16E-05,0.037048367,1.17E-05,299.9529724,299.9529724,12766.74414,12816.76465,54.9484849,18.03505557,45.72649002,0,0,0,38,299.9386597,1,6,1,,,1.69921875,54.74095917,,,,,,,,,,,,,,,,
,3967706732,299.9562531,12044.27344,0.03659733,3.64E-06,1,0.999551974,38.01703262,1.773606271,17.27999933,0.339391994,0.057393668,2.5,-9.27E-06,0.036596395,1.38E-05,299.9563904,299.9563904,12019.86328,12068.68359,54.9265993,18.0352135,45.72784042,0,0,0,38,299.9348145,1,6,1,,,1.698303223,54.25220108,,,,,,,,,,,,,,,,
,3967706747,299.9553223,11297.28516,0.036122381,2.98E-06,1,0.999551974,38.01703262,1.773616017,17.27999933,0.334993481,0.056624358,2.5,-1.18E-05,0.036121462,1.09E-05,299.9558105,299.9558105,11272.27246,11322.29785,55.00398053,18.03783462,45.74135208,0,0,0,38,299.9332275,1,6,1,,,1.698913574,54.25220108,,,,,,,,,,,,,,,,
,3967706761,299.9547577,10602.50635,0.035647398,3.38E-06,1,0.999551974,38.01703262,1.773489333,17.27999933,0.330564015,0.055884254,2.5,-1.08E-05,0.035646491,1.17E-05,299.9546814,299.9546814,10577.69434,10627.31836,54.9813133,18.03537835,45.7440567,0,0,0,38,299.9343567,1,6,1,,,1.698455811,54.74095917,,,,,,,,,,,,,,,,
,3967706775,299.9546814,9905.10791,0.035138963,4.65E-06,1,0.999551974,38.01703262,1.773491945,17.27999933,0.325847723,0.055098812,2.5,-9.37E-06,0.035138067,1.28E-05,299.954834,299.954834,9880.904297,9929.311523,54.93128907,18.03402037,45.73919296,0,0,0,38,299.9320984,1,6,1,,,1.699981689,55.22971725,,,,,,,,,,,,,,,,
,3967706788,299.954834,9261.210938,0.034638583,4.70E-06,1,0.999551974,38.01703262,1.773542423,17.27999933,0.321217839,0.054308384,2.5,-1.00E-05,0.0346377,1.18E-05,299.954834,299.954834,9239.946289,9282.475586,54.85703437,18.03655338,45.74621582,0,0,0,38,299.9342346,1,6,1,,,1.701049805,54.74095917,,,,,,,,,,,,,,,,
,3967706801,299.9558105,8613.224121,0.034098974,5.17E-06,1,0.999551974,38.01703262,1.773527665,17.27999933,0.316213424,0.053448966,2.5,-1.13E-05,0.034098104,1.02E-05,299.9558105,299.9558105,8589.258789,8637.189453,54.95786444,18.03349684,45.74108124,0,0,0,38,299.9339294,1,6,1,,,1.697387695,54.74095917,,,,,,,,,,,,,,,,
,3967706813,299.9553986,8016.350586,0.033563512,3.63E-06,1,0.999551974,38.01703262,1.773525947,17.27999933,0.311244325,0.05262882,2.5,-9.03E-06,0.033562655,1.21E-05,299.9551086,299.9551086,7991.335938,8041.365234,54.96958887,18.03185839,45.72973251,0,0,0,38,299.9342346,1,6,1,,,1.698760986,54.25220108,,,,,,,,,,,,,,,,
,3967706825,299.9543152,7417.884277,0.032980171,3.05E-06,1,0.999551974,38.01703262,1.773607516,17.27999933,0.305851713,0.05169818,2.5,-1.08E-05,0.032979331,9.94E-06,299.9545288,299.9545288,7393.030762,7442.737793,54.94692164,18.03634453,45.73432541,0,0,0,38,299.9343567,1,6,1,,,1.698455811,54.74095917,,,,,,,,,,,,,,,,
,3967706837,299.9547577,6823.874756,0.032347966,5.88E-06,1,0.999551974,38.01703262,1.773602932,17.27999933,0.299988613,0.050703417,2.5,-1.10E-05,0.032347142,9.36E-06,299.9546814,299.9546814,6799.436035,6848.313477,55.03837218,18.0366236,45.72919083,0,0,0,38,299.9335022,1,6,1,,,1.698455811,54.74095917,,,,,,,,,,,,,,,,
,3967706848,299.9556122,6274.442871,0.031716007,5.31E-06,1,0.999551974,38.01703262,1.773506484,17.27999933,0.294110824,0.049718775,2.5,-9.89E-06,0.031715198,1.01E-05,299.9561157,299.9561157,6249.84668,6299.039063,55.04228032,18.03303716,45.74621582,0,0,0,38,299.9342346,1,6,1,,,1.698608398,54.74095917,,,,,,,,,,,,,,,,
,3967706858,299.9555359,5781.658447,0.031091945,4.05E-06,1,0.999551974,38.01703262,1.773486583,17.27999933,0.288320997,0.04873738,2.5,-9.97E-06,0.031091151,9.63E-06,299.9553833,299.9553833,5760.445801,5802.871094,54.82889574,18.0315474,45.74594879,0,0,0,38,299.933075,1,6,1,,,1.698913574,55.22971725,,,,,,,,,,,,,,,,
,3967706869,299.9553986,5232.981689,0.030328816,6.48E-06,1,0.999551974,38.01703262,1.773498275,17.27999933,0.281245697,0.047544378,2.5,-9.42E-06,0.030328042,9.70E-06,299.9551086,299.9551086,5208.728516,5257.234863,54.95004816,18.03290681,45.74621582,0,0,0,38,299.9300842,1,6,1,,,1.700744629,54.74095917,,,,,,,,,,,,,,,,
,3967706878,299.9551086,4786.808105,0.029637498,4.09E-06,1,0.999551974,38.01703262,1.773509056,17.27999933,0.274835448,0.046467653,2.5,-8.48E-06,0.029636741,1.02E-05,299.9551086,299.9551086,4762.200195,4811.416016,54.78512454,18.03386469,45.74945831,0,0,0,38,299.935791,1,6,1,,,1.698303223,55.22971725,,,,,,,,,,,,,,,,
,3967706887,299.9548187,4340.891113,0.028870774,6.43E-06,1,0.999551974,38.01703262,1.773477716,17.27999933,0.267721724,0.045259334,2.5,-8.84E-06,0.028870037,9.36E-06,299.9545288,299.9545288,4317.457031,4364.325195,54.9101851,18.03253373,45.75081253,0,0,0,38,299.933075,1,6,1,,,1.700439453,54.74095917,,,,,,,,,,,,,,,,
,3967706896,299.9548187,3895.841675,0.028016207,5.07E-06,1,0.999551974,38.01703262,1.773535632,17.27999933,0.259809267,0.043899101,2.5,-1.10E-05,0.028015494,6.71E-06,299.9545288,299.9545288,3871.419434,3920.263916,54.86797716,18.03605374,45.75243378,0,0,0,38,299.9319458,1,6,1,,,1.698303223,54.25220108,,,,,,,,,,,,,,,,
,3967706904,299.953537,3498.350586,0.027155468,5.54E-06,1,0.999551974,38.01703262,1.773558889,17.27999933,0.251826163,0.042576052,2.5,-7.91E-06,0.027154776,9.22E-06,299.9530945,299.9530945,3473.94043,3522.760742,54.94770327,18.03737853,45.74837875,0,0,0,38,299.9349365,1,6,1,,,1.698455811,54.25220108,,,,,,,,,,,,,,,,
,3967706912,299.9543915,3100.19519,0.026178122,6.04E-06,1,0.999551974,38.01703262,1.773487192,17.27999933,0.242752143,0.041047889,2.5,-7.00E-06,0.026177453,9.51E-06,299.9541016,299.9541016,3072.608643,3127.781738,55.02195798,18.03438223,45.74054337,0,0,0,38,299.934082,1,6,1,,,1.697540283,54.74095917,,,,,,,,,,,,,,,,
,3967706920,299.9540405,2699.996948,0.025048362,8.13E-06,1,0.999551974,38.01703262,1.773481017,17.27999933,0.232278158,0.03925751,2.5,-8.72E-06,0.025047723,7.08E-06,299.9545288,299.9545288,2675.391357,2724.602539,55.05869452,18.0322641,45.74648666,0,0,0,38,299.9372253,1,6,1,,,1.699066162,55.22971725,,,,,,,,,,,,,,,,
,3967706927,299.9547577,2354.533691,0.023900903,7.45E-06,1,0.999551974,38.01703262,1.773498982,17.27999933,0.221638158,0.037468917,2.5,-7.31E-06,0.023900293,7.77E-06,299.9546814,299.9546814,2329.92334,2379.144043,55.01570495,18.03234247,45.77080917,0,0,0,38,299.9366455,1,6,1,,,1.700592041,54.74095917,,,,,,,,,,,,,,,,
,3967706933,299.955246,2056.186096,0.022761524,8.54E-06,1,0.999551974,38.01703262,1.773481664,17.27999933,0.211071655,0.035675175,2.5,-7.74E-06,0.022760943,6.62E-06,299.9558105,299.9558105,2028.666138,2083.706055,55.08605152,18.03388346,45.75891876,0,0,0,38,299.9336548,1,6,1,,,1.699371338,55.22971725,,,,,,,,,,,,,,,,
,3967706938,299.9541016,1779.015503,0.021428527,1.03E-05,1,0.999551974,38.01703262,1.773554851,17.27999933,0.19871823,0.033589278,2.5,-7.07E-06,0.02142798,6.45E-06,299.9541016,299.9541016,1728.78064,1829.250366,54.91878302,18.03364426,45.74675751,0,0,0,38,299.9348145,1,6,1,,,1.699981689,55.22971725,,,,,,,,,,,,,,,,
,3967706944,299.9544067,1504.237732,0.020132516,1.12E-05,1,0.999551974,38.01703262,1.773535589,17.27999933,0.186699077,0.031548961,2.5,-7.56E-06,0.020132003,5.14E-06,299.9539795,299.9539795,1482.625122,1525.850342,54.95864607,18.0342458,45.74675751,0,0,0,38,299.9350891,1,6,1,,,1.699371338,54.74095917,,,,,,,,,,,,,,,,
,3967706949,299.953476,1256.306152,0.0186168,1.39E-05,1,0.999551974,38.01703262,1.773513532,17.27999933,0.172643359,0.029159295,2.5,-8.51E-06,0.018616327,3.24E-06,299.9535522,299.9535522,1232.11731,1280.494995,54.92894419,18.03486864,45.74324417,0,0,0,38,299.935791,1,6,1,,,1.699523926,54.74095917,,,,,,,,,,,,,,,,
,3967706954,299.9538269,1013.677002,0.016812365,1.66E-05,1,0.999551974,38.01703262,1.773443474,17.27999933,0.155900811,0.026349962,2.5,-5.75E-06,0.016811937,4.86E-06,299.9535522,299.9535522,986.2999268,1041.054077,54.8249876,18.03154917,45.75297165,0,0,0,38,299.9350891,1,6,1,,,1.699523926,56.69599533,,,,,,,,,,,,,,,,
,3967706958,299.953537,807.3157959,0.015061968,2.01E-05,1,0.999551974,38.01703262,1.773530839,17.27999933,0.139677155,0.023601728,2.5,-5.79E-06,0.015061584,3.71E-06,299.9541016,299.9541016,782.5078735,832.1237183,54.96333584,18.03590165,45.75567627,0,0,0,38,299.9360962,1,6,1,,,1.699523926,54.25220108,,,,,,,,,,,,,,,,
,3967706962,299.9540405,609.0023804,0.012933415,2.45E-05,1,0.999551974,38.01703262,1.773615887,17.27999933,0.119946543,0.020250259,2.5,-6.81E-06,0.012933087,1.35E-06,299.9545288,299.9545288,584.1824951,633.8222656,54.86250576,18.03721228,45.75486374,0,0,0,38,299.9373779,1,6,1,,,1.698608398,54.74095917,,,,,,,,,,,,,,,,
,3967706965,299.9549713,460.6405334,0.010973192,3.01E-05,1,0.999551974,38.01703262,1.773501865,17.27999933,0.10175926,0.017188569,2.5,-4.85E-06,0.010972913,2.07E-06,299.9546814,299.9546814,436.0302429,485.250824,54.90393208,18.03382287,45.76026917,0,0,0,38,299.9326477,1,6,1,,,1.699371338,55.22971725,,,,,,,,,,,,,,,,
,3967706968,299.9541931,309.983429,0.008524125,3.93E-05,1,0.999551974,38.01703262,1.773564947,17.27999933,0.079056183,0.013320591,2.5,-7.24E-06,0.00852391,-1.86E-06,299.954834,299.954834,288.7922668,331.1745911,54.91956465,18.03454654,45.76729584,0,0,0,38,299.9349365,1,6,1,,,1.700744629,54.25220108,,,,,,,,,,,,,,,,
,3967706970,299.9528198,209.513588,0.006449737,4.77E-05,1,0.999551974,38.01703262,1.77354467,17.27999933,0.059819929,0.010060406,2.5,-7.47E-06,0.006449576,-3.40E-06,299.9529724,299.9529724,185.098526,233.9286499,54.92503605,18.03522154,45.7651329,0,0,0,38,299.9353638,1,6,1,,,1.694641113,55.22971725,,,,,,,,,,,,,,,,
,3967706972,299.9542542,111.1866722,0.003859473,6.09E-05,1,0.999551974,38.01703262,1.773509792,17.27999933,0.035801648,0.005981275,2.5,-8.64E-06,0.00385938,-6.21E-06,299.9539795,299.9539795,86.16207123,136.2112732,54.84687319,18.03473382,45.7513504,0,0,0,38,299.934082,1,6,1,,,1.697387695,54.74095917,,,,,,,,,,,,,,,,
,3967706975,299.9553833,-50.76606941,0.000393955,8.43E-05,1,0.999551974,38.01703262,1.773490325,17.27999933,0.003669018,0.000526692,0.25,-9.93E-06,0.000393951,-9.68E-06,299.9553833,299.9553833,-53.77092361,-47.76121521,54.94692164,18.03280209,45.75999832,0,0,0,38,299.934082,1,6,1,,,1.69921875,55.22971725,,,,,,,,,,,,,,,,
,3967706976,299.9544067,-83.99092484,-0.00326444,6.43E-05,1,0.999551974,38.01703262,1.773522159,17.27999933,-0.030260196,-0.005208897,0.25,-8.78E-06,-0.00326435,-1.08E-05,299.9539795,299.9539795,-102.5962753,-65.38557434,54.89689742,18.03612257,45.76296997,0,0,0,38,299.9369507,1,6,1,,,1.698303223,54.74095917,,,,,,,,,,,,,,,,
,3967706978,299.9553986,-185.8798523,-0.005961886,4.96E-05,1,0.999551974,38.01703262,1.773455981,17.27999933,-0.055278195,-0.009420306,0.25,-6.07E-06,-0.005961729,-9.83E-06,299.9556885,299.9556885,-213.5235748,-158.2361298,54.90315045,18.03288991,45.74972916,0,0,0,38,299.9346619,1,6,1,,,1.698455811,55.71847534,,,,,,,,,,,,,,,,
,3967706979,299.9553986,-237.9862442,-0.00708695,4.38E-05,1,0.999551974,38.01703262,1.77348646,17.27999933,-0.065711464,-0.011194374,0.25,-6.80E-06,-0.007086764,-1.13E-05,299.9551086,299.9551086,-262.4489136,-213.5235748,54.87657508,18.03332674,45.76567459,0,0,0,38,299.9317932,1,6,1,,,1.698913574,55.22971725,,,,,,,,,,,,,,,,
,3967706982,299.9543915,-387.357666,-0.009867917,3.37E-05,1,0.999551974,38.01703262,1.773514553,17.27999933,-0.091503894,-0.015555541,0.25,-6.04E-06,-0.009867659,-1.23E-05,299.9541016,299.9541016,-411.5679626,-363.1473694,54.97818679,18.03477083,45.77188873,0,0,0,38,299.9343567,1,6,1,,,1.699523926,55.22971725,,,,,,,,,,,,,,,,
,3967706984,299.9563904,-485.8441162,-0.011370293,2.89E-05,1,0.999551974,38.01703262,1.77355353,17.27999933,-0.10544094,-0.017903895,0.25,-4.77E-06,-0.011369997,-1.19E-05,299.9563904,299.9563904,-510.866333,-460.8218994,54.93441559,18.03749363,45.75972748,0,0,0,38,299.9343567,1,6,1,,,1.698303223,55.22971725,,,,,,,,,,,,,,,,
,3967706988,299.9551849,-684.3075256,-0.013827351,2.33E-05,1,0.999551974,38.01703262,1.773497513,17.27999933,-0.128223742,-0.021762929,0.25,-4.80E-06,-0.013826992,-1.35E-05,299.9551086,299.9551086,-712.0726929,-656.5423584,54.95161142,18.03363981,45.75648499,0,0,0,38,299.9325256,1,6,1,,,1.698760986,55.71847534,,,,,,,,,,,,,,,,
,3967706992,299.9546814,-902.6501465,-0.015798441,1.86E-05,1,0.999551974,38.01703262,1.773561067,17.27999933,-0.146506669,-0.02477162,2.5,4.41E-06,-0.015798038,-5.56E-06,299.9546814,299.9546814,-902.6501465,-902.6501465,54.97662353,18.03776873,45.76026917,0,0,0,38,299.9338074,1,6,1,,,1.699676514,54.74095917,,,,,,,,,,,,,,,,
,3967706995,299.9545288,-1031.487549,-0.017053096,1.67E-05,1,0.999551974,38.01703262,1.773430936,17.27999933,-0.158130521,-0.026735819,2.5,4.88E-06,-0.01705266,-5.87E-06,299.9545288,299.9545288,-1055.859741,-1007.115356,55.11419015,18.03260654,45.76675415,0,0,0,38,299.9328003,1,6,1,,,1.699066162,56.20723343,,,,,,,,,,,,,,,,
,3967707000,299.953598,-1282.297913,-0.018832302,1.35E-05,1,0.999551974,38.01703262,1.773461134,17.27999933,-0.174628031,-0.029547551,2.5,3.04E-06,-0.01883182,-8.84E-06,299.9541016,299.9541016,-1306.524902,-1258.070923,54.88673625,18.03450849,45.75972748,0,0,0,38,299.9356689,1,6,1,,,1.699981689,55.22971725,,,,,,,,,,,,,,,,
,3967707005,299.9549713,-1527.717468,-0.020315774,1.20E-05,1,0.999551974,38.01703262,1.773530489,17.27999933,-0.188398262,-0.031834444,2.5,7.80E-06,-0.020315256,-5.02E-06,299.954834,299.954834,-1551.994385,-1503.440552,54.96333584,18.0361281,45.74757004,0,0,0,38,299.9342346,1,6,1,,,1.700592041,55.22971725,,,,,,,,,,,,,,,,
,3967707011,299.9544678,-1825.705505,-0.021821321,1.01E-05,1,0.999551974,38.01703262,1.773461609,17.27999933,-0.202350024,-0.034205439,2.5,6.96E-06,-0.021820764,-6.81E-06,299.9541016,299.9541016,-1853.727783,-1797.683228,55.12982272,18.03519003,45.7637825,0,0,0,38,299.9339294,1,6,1,,,1.697692871,55.71847534,,,,,,,,,,,,,,,,
,3967707017,299.954834,-2132.184326,-0.023096488,8.15E-06,1,0.999551974,38.01703262,1.773501425,17.27999933,-0.214179356,-0.036205384,2.5,7.33E-06,-0.023095898,-7.24E-06,299.954834,299.954834,-2156.994629,-2107.374023,54.96099096,18.03385383,45.74351501,0,0,0,38,299.9348145,1,6,1,,,1.698455811,55.22971725,,,,,,,,,,,,,,,,
,3967707023,299.9556885,-2429.207886,-0.024192937,7.43E-06,1,0.999551974,38.01703262,1.773497246,17.27999933,-0.224347067,-0.037920556,2.5,8.06E-06,-0.024192319,-7.20E-06,299.9561157,299.9561157,-2453.5896,-2404.826172,54.96880724,18.03486983,45.77702332,0,0,0,38,299.9322205,1,6,1,,,1.695556641,55.22971725,,,,,,,,,,,,,,,,
,3967707030,299.9542542,-2777.514282,-0.025303829,6.36E-06,1,0.999551974,38.01703262,1.773526697,17.27999933,-0.234649114,-0.039682293,2.5,6.29E-06,-0.025303183,-9.67E-06,299.9539795,299.9539795,-2799.200684,-2755.827881,54.86563228,18.03517973,45.76189041,0,0,0,38,299.9326477,1,6,1,,,1.698150635,55.22971725,,,,,,,,,,,,,,,,
,3967707037,299.9541016,-3125.637085,-0.026264708,5.64E-06,1,0.999551974,38.01703262,1.773479434,17.27999933,-0.243557693,-0.041161823,2.5,9.36E-06,-0.026264039,-7.21E-06,299.9541016,299.9541016,-3149.806885,-3101.467285,55.08683315,18.03356265,45.79350662,0,0,0,38,299.9343567,1,6,1,,,1.699371338,55.71847534,,,,,,,,,,,,,,,,
,3967707045,299.9538269,-3526.53064,-0.027235393,4.90E-06,1,0.999551974,38.01703262,1.773499963,17.27999933,-0.252562545,-0.042679798,2.5,1.01E-05,-0.0272347,-7.07E-06,299.9529724,299.9529724,-3551.152832,-3501.908447,55.00554378,18.03643301,45.78648376,0,0,0,38,299.9338074,1,6,1,,,1.698913574,54.74095917,,,,,,,,,,,,,,,,
,3967707053,299.9538269,-3922.616943,-0.028083401,5.50E-06,1,0.999551974,38.01703262,1.773568746,17.27999933,-0.260436447,-0.044009404,2.5,1.05E-05,-0.028082686,-7.18E-06,299.9535522,299.9535522,-3943.855713,-3901.378174,54.87501182,18.0349359,45.76296997,0,0,0,38,299.9372253,1,6,1,,,1.696777344,54.74095917,,,,,,,,,,,,,,,,
,3967707062,299.9556122,-4368.154785,-0.028931652,4.19E-06,1,0.999551974,38.01703262,1.773498952,17.27999933,-0.268291587,-0.045342319,2.5,1.03E-05,-0.028930914,-7.98E-06,299.954834,299.954834,-4390.165039,-4346.144531,54.91956465,18.03421803,45.77161789,0,0,0,38,299.934082,1,6,1,,,1.698150635,54.74095917,,,,,,,,,,,,,,,,
,3967707071,299.9549713,-4816.133545,-0.029692288,4.28E-06,1,0.999551974,38.01703262,1.773505437,17.27999933,-0.275345172,-0.046540531,2.5,9.89E-06,-0.029691531,-8.83E-06,299.954834,299.954834,-4840.631836,-4791.635254,54.99460098,18.03412755,45.78323746,0,0,0,38,299.9350891,1,6,1,,,1.699523926,54.25220108,,,,,,,,,,,,,,,,
,3967707081,299.9550476,-5314.172852,-0.030451326,3.17E-06,1,0.999551974,38.01703262,1.773490121,17.27999933,-0.282385904,-0.047704237,2.5,1.29E-05,-0.030450551,-6.30E-06,299.9552612,299.9552612,-5338.995117,-5289.350586,54.96177259,18.03356567,45.79215622,0,0,0,38,299.935791,1,6,1,,,1.698455811,55.22971725,,,,,,,,,,,,,,,,
,3967707091,299.9549713,-5807.610107,-0.031136343,3.36E-06,1,0.999551974,38.01703262,1.773489531,17.27999933,-0.288734641,-0.04879847,2.5,1.09E-05,-0.03113555,-8.71E-06,299.954834,299.954834,-5832.629883,-5782.590332,54.9594277,18.03481329,45.79539871,0,0,0,38,299.9332275,1,6,1,,,1.700439453,55.71847534,,,,,,,,,,,,,,,,
,3967707102,299.9537659,-6363.241943,-0.03182138,3.93E-06,1,0.999551974,38.01703262,1.773469649,17.27999933,-0.295081885,-0.049883561,2.5,9.86E-06,-0.03182057,-1.02E-05,299.9539795,299.9539795,-6388.085449,-6338.398438,54.90940348,18.03531607,45.78026581,0,0,0,38,299.9343567,1,6,1,,,1.699066162,55.71847534,,,,,,,,,,,,,,,,
,3967707113,299.9546051,-6904.270996,-0.032443633,4.83E-06,1,0.999551974,38.01703262,1.773492443,17.27999933,-0.300856455,-0.050856166,2.5,1.04E-05,-0.032442807,-1.00E-05,299.9551086,299.9551086,-6931.70752,-6876.834473,54.92894419,18.03433104,45.79539871,0,0,0,38,299.9317932,1,6,1,,,1.698608398,54.74095917,,,,,,,,,,,,,,,,
,3967707124,299.9541016,-7449.344971,-0.033020769,4.83E-06,1,0.999551974,38.01703262,1.773456265,17.27999933,-0.306203674,-0.051751327,2.5,1.15E-05,-0.033019929,-9.29E-06,299.9541016,299.9541016,-7473.333984,-7425.355957,54.86172414,18.03401291,45.79053497,0,0,0,38,299.9319458,1,6,1,,,1.697998047,55.22971725,,,,,,,,,,,,,,,,
,3967707136,299.9546051,-8048.354004,-0.033593992,3.52E-06,1,0.999551974,38.01703262,1.773539445,17.27999933,-0.311534641,-0.052645511,2.5,1.24E-05,-0.033593138,-8.74E-06,299.9545288,299.9545288,-8069.97168,-8026.736328,54.95473793,18.03454139,45.79459,0,0,0,38,299.9335022,1,6,1,,,1.698455811,55.22971725,,,,,,,,,,,,,,,,
,3967707148,299.954895,-8645.565918,-0.034131252,2.45E-06,1,0.999551974,38.01703262,1.773526895,17.27999933,-0.316517205,-0.05347248,2.5,1.42E-05,-0.034130384,-7.30E-06,299.9541016,299.9541016,-8670.166992,-8620.964844,55.01101518,18.03531131,45.81242371,0,0,0,38,299.9363708,1,6,1,,,1.698608398,55.71847534,,,,,,,,,,,,,,,,
,3967707161,299.9544678,-9293.288574,-0.034668941,2.96E-06,1,0.999551974,38.01703262,1.773478435,17.27999933,-0.321490254,-0.054340741,2.5,1.15E-05,-0.034668058,-1.04E-05,299.9552612,299.9552612,-9318.091797,-9268.485352,54.91331162,18.03434676,45.83836746,0,0,0,38,299.9332275,1,6,1,,,1.697692871,55.22971725,,,,,,,,,,,,,,,,
,3967707175,299.9541016,-9985.570313,-0.035208495,2.71E-06,1,0.999551974,38.01703262,1.773480116,17.27999933,-0.326491283,-0.05520211,2.5,9.97E-06,-0.035207598,-1.22E-05,299.9541016,299.9541016,-10007.38086,-9963.759766,54.92972582,18.03835712,45.80080414,0,0,0,38,299.9335022,1,6,1,,,1.697235107,55.71847534,,,,,,,,,,,,,,,,
,3967707188,299.9549713,-10641.07178,-0.035679853,3.76E-06,1,0.999551974,38.01703262,1.773508028,17.27999933,-0.330871358,-0.055918172,2.5,1.27E-05,-0.035678946,-9.80E-06,299.9552612,299.9552612,-10665.69141,-10616.45215,54.91643813,18.03486983,45.80539703,0,0,0,38,299.9315186,1,6,1,,,1.698303223,55.22971725,,,,,,,,,,,,,,,,
,3967707202,299.9541168,-11339.44141,-0.036152635,4.28E-06,1,0.999551974,38.01703262,1.773549022,17.27999933,-0.335260377,-0.056677251,2.5,1.10E-05,-0.036151716,-1.17E-05,299.9546814,299.9546814,-11361.03711,-11317.8457,54.96020933,18.0349692,45.82890701,0,0,0,38,299.9349365,1,6,1,,,1.699371338,55.22971725,,,,,,,,,,,,,,,,
,3967707217,299.9542542,-12082.35059,-0.036629572,2.70E-06,1,0.999551974,38.01703262,1.773476308,17.27999933,-0.339670918,-0.057414845,2.5,1.20E-05,-0.036628641,-1.11E-05,299.9536743,299.9536743,-12110.1377,-12054.56348,54.95630119,18.0352926,45.8280983,0,0,0,38,299.9320984,1,6,1,,,1.697998047,55.71847534,,,,,,,,,,,,,,,,
,3967707232,299.9549713,-12830.51074,-0.037077886,4.30E-06,1,0.999551974,38.01703262,1.773505028,17.27999933,-0.343834864,-0.058111256,2.5,1.29E-05,-0.037076944,-1.04E-05,299.954834,299.954834,-12852.30859,-12808.71289,54.9703705,18.03523148,45.81999207,0,0,0,38,299.9359436,1,6,1,,,1.697998047,55.22971725,,,,,,,,,,,,,,,,
,3967707249,299.9548187,-13674.98779,-0.037556287,3.89E-06,1,0.999551974,38.01703262,1.773485629,17.27999933,-0.348265605,-0.058871604,2.5,1.19E-05,-0.037555332,-1.18E-05,299.9545288,299.9545288,-13699.20313,-13650.77246,54.92425442,18.03367975,45.8405304,0,0,0,38,299.9373779,1,6,1,,,1.696929932,55.22971725,,,,,,,,,,,,,,,,
