[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3985321008,299.9545288,17828.71973,0.207686926,1.40E-05,1,0.999551974,38.01703262,1.798907933,17.14999974,1.953996724,0.329692732,25,-0.000129192,0.207681695,1.46E-06,299.9545288,299.9545288,17801.08594,17856.35352,54.93363396,18.02333026,7.116579533,0,0,0,38,299.9456787,1,6,1,,,1.705627441,55.22971725,,,,,,,,,,,,,,,,
,3985321026,299.9544678,16928.55859,0.207531154,1.40E-05,1,0.999551974,38.01703262,1.798824915,17.14999974,1.952453706,0.329367241,25,-0.00013585,0.207525929,-5.27E-06,299.9541016,299.9541016,16904.1543,16952.96289,54.91331162,18.02319239,7.120276928,0,0,0,38,299.9430847,1,6,1,,,1.710510254,53.76344299,,,,,,,,,,,,,,,,
,3985321044,299.9527588,16034.10889,0.20735915,1.50E-05,1,0.999551974,38.01703262,1.798860206,17.14999974,1.950901421,0.328932853,25,-0.000153591,0.207353948,-2.31E-05,299.9529724,299.9529724,16009.06348,16059.1543,54.7921592,18.02375101,7.123964787,0,0,0,38,299.9452515,1,6,1,,,1.71585083,54.74095917,,,,,,,,,,,,,,,,
,3985321061,299.9524689,15182.61523,0.207177483,1.56E-05,1,0.999551974,38.01703262,1.79881843,17.14999974,1.949128544,0.328751798,25,-0.000141296,0.207172279,-1.09E-05,299.9525452,299.9525452,15157.7793,15207.45117,54.81482643,18.0244475,7.126698971,0,0,0,38,299.9458008,1,6,1,,,1.709747314,54.74095917,,,,,,,,,,,,,,,,
,3985321077,299.9529724,14389.15479,0.206998487,1.40E-05,1,0.999551974,38.01703262,1.798923157,17.14999974,1.947545164,0.328547154,25,-0.000134743,0.206993279,-4.44E-06,299.9529724,299.9529724,14364.13477,14414.1748,54.99538261,18.02318846,7.129673958,0,0,0,38,299.9442444,1,6,1,,,1.704101563,54.25220108,,,,,,,,,,,,,,,,
,3985321093,299.9527588,13591.79102,0.206805742,2.20E-05,1,0.999551974,38.01703262,1.798845416,17.14999974,1.9456656,0.328131951,25,-0.000144778,0.206800544,-1.46E-05,299.9519653,299.9519653,13566.9707,13616.61133,54.97427864,18.02397216,7.13235569,0,0,0,38,299.946106,1,6,1,,,1.704711914,54.74095917,,,,,,,,,,,,,,,,
,3985321109,299.9529724,12793.55713,0.20659388,1.34E-05,1,0.999551974,38.01703262,1.79875261,17.14999974,1.943549536,0.327924974,25,-0.000129156,0.206588675,9.33E-07,299.9529724,299.9529724,12768.93652,12818.17773,54.91331162,18.02528145,7.134937286,0,0,0,38,299.9459534,1,6,1,,,1.709289551,54.25220108,,,,,,,,,,,,,,,,
,3985321124,299.9528198,12050.25684,0.206387125,1.59E-05,1,0.999551974,38.01703262,1.79879452,17.14999974,1.941662935,0.327520392,25,-0.00013796,0.20638193,-7.98E-06,299.9536743,299.9536743,12022.88477,12077.62891,54.95004816,18.02507666,7.136927605,0,0,0,38,299.9453735,1,6,1,,,1.702575684,55.22971725,,,,,,,,,,,,,,,,
,3985321139,299.9525452,11304.31445,0.206147585,1.41E-05,1,0.999551974,38.01703262,1.798767608,17.14999974,1.939374545,0.327173507,25,-0.000133774,0.206142394,-3.93E-06,299.9521179,299.9521179,11279.68945,11328.93945,54.97427864,18.02564511,7.139709473,0,0,0,38,299.9446716,1,6,1,,,1.709442139,54.25220108,,,,,,,,,,,,,,,,
,3985321153,299.953537,10602.96338,0.205901564,1.61E-05,1,0.999551974,38.01703262,1.798773191,17.14999974,1.937079979,0.326700709,25,-0.000142488,0.205896377,-1.28E-05,299.9530945,299.9530945,10577.94824,10627.97852,54.92816256,18.02579888,7.142115593,0,0,0,38,299.944397,1,6,1,,,1.71661377,54.74095917,,,,,,,,,,,,,,,,
,3985321167,299.9536133,9905.182129,0.205633511,1.55E-05,1,0.999551974,38.01703262,1.798699115,17.14999974,1.934474746,0.326294573,25,-0.000138881,0.205628327,-9.33E-06,299.9536743,299.9536743,9880.355469,9930.008789,55.01804984,18.02654876,7.144350529,0,0,0,38,299.9432373,1,6,1,,,1.717529297,54.25220108,,,,,,,,,,,,,,,,
,3985321180,299.9533234,9257.22998,0.205356077,1.77E-05,1,0.999551974,38.01703262,1.798690809,17.14999974,1.931861457,0.325821209,25,-0.000142075,0.205350903,-1.27E-05,299.9530945,299.9530945,9232.600586,9281.859375,54.97818679,18.02778495,7.145096779,0,0,0,38,299.9422302,1,6,1,,,1.703033447,54.74095917,,,,,,,,,,,,,,,,
,3985321193,299.9525299,8613.472168,0.205038112,1.89E-05,1,0.999551974,38.01703262,1.798783716,17.14999974,1.928966879,0.325338336,25,-0.00014132,0.205032948,-1.21E-05,299.9530945,299.9530945,8588.695313,8638.249023,55.03915381,18.0266082,7.148423195,0,0,0,38,299.9398193,1,6,1,,,1.714172363,54.25220108,,,,,,,,,,,,,,,,
,3985321205,299.9533234,8014.617432,0.204707537,1.78E-05,1,0.999551974,38.01703262,1.79872779,17.14999974,1.925803149,0.324774974,25,-0.000144181,0.204702379,-1.52E-05,299.9526672,299.9526672,7990.023926,8039.210938,54.87891996,18.02753935,7.149864674,0,0,0,38,299.9438171,1,6,1,,,1.710510254,55.22971725,,,,,,,,,,,,,,,,
,3985321217,299.9521027,7417.589111,0.20432802,1.41E-05,1,0.999551974,38.01703262,1.798725209,17.14999974,1.922220378,0.32423021,25,-0.000137783,0.204322873,-9.00E-06,299.9526672,299.9526672,7392.938477,7442.239746,55.03133752,18.02618243,7.152004719,0,0,0,38,299.9438171,1,6,1,,,1.716156006,55.22971725,,,,,,,,,,,,,,,,
,3985321229,299.9530487,6818.572998,0.203899158,1.17E-05,1,0.999551974,38.01703262,1.798621285,17.14999974,1.918086011,0.323480253,25,-0.000142942,0.203894019,-1.44E-05,299.9535522,299.9535522,6796.553223,6840.592773,54.92034628,18.02841589,7.15323019,0,0,0,38,299.9463806,1,6,1,,,1.726531982,54.74095917,,,,,,,,,,,,,,,,
,3985321240,299.9526825,6265.526367,0.203422584,1.66E-05,1,0.999551974,38.01703262,1.798677707,17.14999974,1.913644123,0.322837305,25,-0.000131646,0.203417451,-3.41E-06,299.9529724,299.9529724,6240.51123,6290.541504,54.79294083,18.02813443,7.15474844,0,0,0,38,299.9463806,1,6,1,,,1.706237793,55.22971725,,,,,,,,,,,,,,,,
,3985321250,299.95224,5768.399414,0.202915514,1.50E-05,1,0.999551974,38.01703262,1.798669203,17.14999974,1.908893763,0.321862355,25,-0.000149266,0.202910407,-2.13E-05,299.9518127,299.9518127,5743.981934,5792.816895,55.1540532,18.02814872,7.156209946,0,0,0,38,299.9480896,1,6,1,,,1.705322266,55.22971725,,,,,,,,,,,,,,,,
,3985321261,299.9529724,5226.491699,0.202232132,1.62E-05,1,0.999551974,38.01703262,1.798680204,17.14999974,1.902455874,0.320900906,25,-0.000135951,0.202227029,-8.45E-06,299.9525452,299.9525452,5201.869629,5251.11377,55.10871875,18.02868559,7.158616066,0,0,0,38,299.9450989,1,6,1,,,1.706237793,55.22971725,,,,,,,,,,,,,,,,
,3985321270,299.9553986,4776.153809,0.201550782,1.66E-05,1,0.999551974,38.01703262,1.798664969,17.14999974,1.896030836,0.319814333,25,-0.000135791,0.201545683,-8.71E-06,299.9546814,299.9546814,4751.331543,4800.976074,54.93128907,18.0301514,7.159173012,0,0,0,38,299.9426575,1,6,1,,,1.706085205,56.20723343,,,,,,,,,,,,,,,,
,3985321279,299.9551849,4326.02002,0.20067174,1.75E-05,1,0.999551974,38.01703262,1.798664649,17.14999974,1.887767256,0.318383546,25,-0.000139024,0.200666666,-1.25E-05,299.9551086,299.9551086,4301.378906,4350.661133,54.87188531,18.03057403,7.161442757,0,0,0,38,299.9421082,1,6,1,,,1.714782715,56.69599533,,,,,,,,,,,,,,,,
,3985321288,299.9547577,3879.984863,0.199550377,1.70E-05,1,0.999551974,38.01703262,1.798663621,17.14999974,1.877202713,0.316690297,25,-0.000129105,0.199545327,-3.27E-06,299.9546814,299.9546814,3855.379395,3904.590332,54.91096673,18.03053478,7.162153721,0,0,0,38,299.9409485,1,6,1,,,1.717376709,55.22971725,,,,,,,,,,,,,,,,
,3985321296,299.9532623,3479.310181,0.19821737,1.51E-05,1,0.999551974,38.01703262,1.798629178,17.14999974,1.864640585,0.314494771,25,-0.000136133,0.198212366,-1.11E-05,299.9535522,299.9535522,3455.090332,3503.530029,55.03915381,18.02920065,7.163241386,0,0,0,38,299.9413757,1,6,1,,,1.714019775,54.25220108,,,,,,,,,,,,,,,,
,3985321304,299.953537,3080.39502,0.19636317,6.80E-06,1,0.999551974,38.01703262,1.798581277,17.14999974,1.847127108,0.311679209,25,-0.00012057,0.196358202,3.27E-06,299.9533997,299.9533997,3056.215576,3104.574463,54.79137757,18.03024245,7.163813591,0,0,0,38,299.9422302,1,6,1,,,1.714630127,55.22971725,,,,,,,,,,,,,,,,
,3985321312,299.9533234,2685.168335,0.193590618,2.27E-05,1,0.999551974,38.01703262,1.798636066,17.14999974,1.821144621,0.30702925,25,-0.000146342,0.193585738,-2.42E-05,299.9529724,299.9529724,2660.541504,2709.795166,55.2142386,18.03043911,7.164709568,0,0,0,38,299.9411011,1,6,1,,,1.709136963,55.22971725,,,,,,,,,,,,,,,,
,3985321318,299.9543915,2381.770752,0.190456495,3.14E-05,1,0.999551974,38.01703262,1.798655454,17.14999974,1.791672895,0.302104675,25,-0.000139418,0.190451685,-1.93E-05,299.9546814,299.9546814,2357.14624,2406.395264,55.19938766,18.03038583,7.165655613,0,0,0,38,299.9398193,1,6,1,,,1.717376709,55.71847534,,,,,,,,,,,,,,,,
,3985321324,299.9525452,2081.984863,0.185698896,4.07E-05,1,0.999551974,38.01703262,1.798639898,17.14999974,1.746892932,0.294610608,25,-0.000130096,0.185694211,-1.30E-05,299.9525452,299.9525452,2053.869629,2110.100098,54.7702736,18.02939101,7.166193008,0,0,0,38,299.941803,1,6,1,,,1.709747314,56.20723343,,,,,,,,,,,,,,,,
,3985321330,299.9524689,1783.032654,0.178212777,6.64E-05,1,0.999551974,38.01703262,1.79865053,17.14999974,1.676496938,0.282634156,25,-0.000135635,0.178208288,-2.32E-05,299.9519653,299.9519653,1758.822388,1807.24292,54.75542266,18.03032108,7.167705059,0,0,0,38,299.9433899,1,6,1,,,1.706085205,55.71847534,,,,,,,,,,,,,,,,
,3985321336,299.9533234,1486.285278,0.16642893,9.94E-05,1,0.999551974,38.01703262,1.798650719,17.14999974,1.565653478,0.263884726,25,-0.000133156,0.166424737,-2.82E-05,299.9530945,299.9530945,1461.465454,1511.105103,54.9430135,18.02964023,7.168054104,0,0,0,38,299.9429626,1,6,1,,,1.706848145,54.74095917,,,,,,,,,,,,,,,,
,3985321341,299.9541016,1235.091614,0.152251307,0.000138106,1,0.999551974,38.01703262,1.798619938,17.14999974,1.432249286,0.241439238,25,-0.000117757,0.152247466,-2.17E-05,299.9545288,299.9545288,1210.486084,1259.697144,55.07120058,18.03049253,7.16880846,0,0,0,38,299.9422302,1,6,1,,,1.708984375,54.74095917,,,,,,,,,,,,,,,,
,3985321346,299.953476,988.3147583,0.133152542,0.000180614,1,0.999551974,38.01703262,1.7986083,17.14999974,1.252582161,0.21111852,25,-0.000106462,0.133149187,-2.25E-05,299.9539795,299.9539795,963.1115723,1013.517944,54.84218342,18.03035961,7.170325279,0,0,0,38,299.9422302,1,6,1,,,1.706085205,55.22971725,,,,,,,,,,,,,,,,
,3985321350,299.9524689,796.5372925,0.114013413,0.00021749,1,0.999551974,38.01703262,1.79865724,17.14999974,1.072589482,0.180642569,25,-0.000105507,0.114010552,-3.36E-05,299.9529724,299.9529724,771.7245483,821.3500366,54.84374668,18.02981222,7.169929981,0,0,0,38,299.9428101,1,6,1,,,1.705474854,55.22971725,,,,,,,,,,,,,,,,
,3985321353,299.9530334,639.8537598,0.097337522,0.000242243,1,0.999551974,38.01703262,1.798679956,17.14999974,0.915726421,0.154191949,25,-9.34E-05,0.09733508,-3.20E-05,299.9529724,299.9529724,618.6340332,661.0734863,54.77965314,18.02980233,7.170482159,0,0,0,38,299.9430847,1,6,1,,,1.717529297,55.22971725,,,,,,,,,,,,,,,,
,3985321357,299.9530945,439.0402679,0.071916279,0.000281271,1,0.999551974,38.01703262,1.798784839,17.14999974,0.676640159,0.113741819,25,-8.89E-05,0.071914487,-4.35E-05,299.9530945,299.9530945,414.4276123,463.6529236,54.85547111,18.02875485,7.171219349,0,0,0,38,299.9439392,1,6,1,,,1.719207764,55.22971725,,,,,,,,,,,,,,,,
,3985321359,299.9529724,340.8157501,0.05774921,0.000305811,1,0.999551974,38.01703262,1.798872837,17.14999974,0.54337694,0.091311618,25,-7.44E-05,0.057747773,-3.79E-05,299.9529724,299.9529724,316.0340271,365.5974731,54.98053167,18.02794442,7.171208858,0,0,0,38,299.9436646,1,6,1,,,1.71661377,55.22971725,,,,,,,,,,,,,,,,
,3985321364,299.9521179,71.79533386,0.017029291,0.000377357,1,0.999551974,38.01703262,1.798812074,17.14999974,0.160208606,0.026562221,2.5,-5.92E-05,0.017028891,-4.84E-05,299.9521179,299.9521179,68.54522705,75.04544067,54.95239304,18.02910142,7.172690868,0,0,0,38,299.9439392,1,6,1,,,1.710510254,56.20723343,,,,,,,,,,,,,,,,
,3985321365,299.9522552,44.54923439,0.007686722,0.000404597,1,0.999551974,38.01703262,1.798805861,17.14999974,0.072362039,0.011712497,2.5,-5.62E-05,0.00768656,-5.13E-05,299.9521179,299.9521179,20.55324173,68.54522705,55.03837218,18.02915585,7.172330856,0,0,0,38,299.9446716,1,6,1,,,1.717834473,55.71847534,,,,,,,,,,,,,,,,
,3985321366,299.9526825,-6.959531784,-0.002430002,0.000418187,1,0.999551974,38.01703262,1.798780528,17.14999974,-0.02276373,-0.004362458,2.5,-5.24E-05,-0.002429907,-5.40E-05,299.9523926,299.9523926,-34.4723053,20.55324173,54.94145025,18.02830839,7.172313213,0,0,0,38,299.9452515,1,6,1,,,1.713562012,55.22971725,,,,,,,,,,,,,,,,
,3985321367,299.9526825,-58.9087944,-0.01214309,0.000385306,1,0.999551974,38.01703262,1.798720052,17.14999974,-0.114103291,-0.019713658,2.5,-4.01E-05,-0.012142753,-4.78E-05,299.9529724,299.9529724,-83.34528351,-34.4723053,54.89298928,18.02935865,7.173086166,0,0,0,38,299.9446716,1,6,1,,,1.713562012,55.71847534,,,,,,,,,,,,,,,,
,3985321368,299.9526825,-107.7579536,-0.021154234,0.000364018,1,0.999551974,38.01703262,1.798765726,17.14999974,-0.198842269,-0.033987713,2.5,-3.21E-05,-0.02115367,-4.54E-05,299.9523926,299.9523926,-132.1706238,-83.34528351,55.12200643,18.02993932,7.172708511,0,0,0,38,299.9438171,1,6,1,,,1.713104248,57.18475342,,,,,,,,,,,,,,,,
,3985321369,299.9530334,-157.2118912,-0.029754106,0.000348825,1,0.999551974,38.01703262,1.798771598,17.14999974,-0.279714157,-0.04759676,2.5,-2.29E-05,-0.029753327,-4.17E-05,299.9529724,299.9529724,-182.2531586,-132.1706238,54.95082979,18.02862458,7.172897339,0,0,0,38,299.9448242,1,6,1,,,1.708831787,55.71847534,,,,,,,,,,,,,,,,
,3985321371,299.9525299,-256.9078827,-0.045816879,0.000316567,1,0.999551974,38.01703262,1.798757416,17.14999974,-0.430758708,-0.073031548,2.5,-7.69E-06,-0.045815697,-3.66E-05,299.9519653,299.9519653,-281.5324707,-232.2832947,55.00476216,18.02942051,7.172897339,0,0,0,38,299.9452515,1,6,1,,,1.705780029,55.71847534,,,,,,,,,,,,,,,,
,3985321373,299.9528198,-353.1395264,-0.060634798,0.000295399,1,0.999551974,38.01703262,1.798727651,17.14999974,-0.570083242,-0.096534772,2.5,2.04E-06,-0.060633241,-3.62E-05,299.9529724,299.9529724,-380.7118225,-325.5672302,54.88282811,18.02959932,7.173453808,0,0,0,38,299.9452515,1,6,1,,,1.708374023,54.74095917,,,,,,,,,,,,,,,,
,3985321376,299.9528961,-503.8228455,-0.080871359,0.000265694,1,0.999551974,38.01703262,1.798711132,17.14999974,-0.760371063,-0.128561384,2.5,2.29E-05,-0.080869296,-2.81E-05,299.9521179,299.9521179,-528.4641113,-479.1815796,54.89846068,18.03005612,7.173799515,0,0,0,38,299.9442444,1,6,1,,,1.706695557,55.71847534,,,,,,,,,,,,,,,,
,3985321379,299.9542542,-654.7538452,-0.098996568,0.000234261,1,0.999551974,38.01703262,1.798707899,17.14999974,-0.930789,-0.157361595,2.5,2.95E-05,-0.09899404,-3.30E-05,299.9545288,299.9545288,-682.1594849,-627.3482056,54.96099096,18.02866002,7.173959732,0,0,0,38,299.9436646,1,6,1,,,1.71585083,55.22971725,,,,,,,,,,,,,,,,
,3985321385,299.9541016,-965.2493286,-0.124797228,0.000190964,1,0.999551974,38.01703262,1.798687125,17.14999974,-1.173962353,-0.198296602,25,5.54E-05,-0.124794053,-2.33E-05,299.9541016,299.9541016,-971.4495239,-959.0491333,55.0250845,18.03019722,7.174915314,0,0,0,38,299.9412231,1,6,1,,,1.709594727,55.22971725,,,,,,,,,,,,,,,,
,3985321387,299.9536743,-1052.46875,-0.137800219,0.000167886,1,0.999551974,38.01703262,1.798684623,17.14999974,-1.296302558,-0.218819532,25,7.59E-05,-0.137796725,-1.11E-05,299.9536743,299.9536743,-1077.452881,-1027.484619,54.69132912,18.02932664,7.175100803,0,0,0,38,299.9442444,1,6,1,,,1.708831787,55.22971725,,,,,,,,,,,,,,,,
,3985321392,299.9530334,-1306.648193,-0.155516182,0.000125913,1,0.999551974,38.01703262,1.798649017,17.14999974,-1.46292914,-0.246953965,25,8.48E-05,-0.155512241,-1.33E-05,299.9533997,299.9533997,-1332.075195,-1281.221191,55.06025778,18.02941228,7.175443172,0,0,0,38,299.9432373,1,6,1,,,1.706542969,55.22971725,,,,,,,,,,,,,,,,
,3985321397,299.9535522,-1555.079895,-0.168707757,9.08E-05,1,0.999551974,38.01703262,1.798642588,17.14999974,-1.587027377,-0.267831983,25,9.93E-05,-0.168703484,-7.08E-06,299.9535522,299.9535522,-1579.111694,-1531.048096,54.63739675,18.03018179,7.176405907,0,0,0,38,299.9429626,1,6,1,,,1.717681885,54.74095917,,,,,,,,,,,,,,,,
,3985321402,299.9520416,-1801.023315,-0.178159294,6.43E-05,1,0.999551974,38.01703262,1.798635255,17.14999974,-1.675939731,-0.282784154,25,0.00011038,-0.178154793,-2.00E-06,299.9521179,299.9521179,-1825.643066,-1776.403564,54.91174836,18.02993036,7.177158833,0,0,0,38,299.9436646,1,6,1,,,1.705932617,55.71847534,,,,,,,,,,,,,,,,
,3985321408,299.9530334,-2099.994629,-0.18570263,4.06E-05,1,0.999551974,38.01703262,1.798655002,17.14999974,-1.746936983,-0.294650882,25,0.000126703,-0.185697941,9.57E-06,299.9530945,299.9530945,-2127.705078,-2072.28418,54.92190953,18.03004709,7.178061485,0,0,0,38,299.9448242,1,6,1,,,1.7137146,55.22971725,,,,,,,,,,,,,,,,
,3985321415,299.9538879,-2442.936523,-0.191061869,2.27E-05,1,0.999551974,38.01703262,1.798639369,17.14999974,-1.797306558,-0.303331151,25,0.000111276,-0.191057028,-9.23E-06,299.9546814,299.9546814,-2470.334961,-2415.538086,54.74447986,18.03024712,7.178668499,0,0,0,38,299.940094,1,6,1,,,1.706390381,55.22971725,,,,,,,,,,,,,,,,
,3985321421,299.9527588,-2746.603271,-0.194009359,1.10E-05,1,0.999551974,38.01703262,1.798631773,17.14999974,-1.825049458,-0.307870398,25,0.00012776,-0.194004459,5.40E-06,299.9535522,299.9535522,-2771.492188,-2721.714355,55.04228032,18.03084105,7.179179192,0,0,0,38,299.9429626,1,6,1,,,1.716003418,55.22971725,,,,,,,,,,,,,,,,
,3985321429,299.9530334,-3142.327515,-0.196629929,1.48E-05,1,0.999551974,38.01703262,1.798587941,17.14999974,-1.849648419,-0.312072721,25,0.000124033,-0.196624959,2.24E-08,299.9530945,299.9530945,-3170.1521,-3114.50293,54.90627696,18.03190061,7.180913925,0,0,0,38,299.9442444,1,6,1,,,1.719665527,55.22971725,,,,,,,,,,,,,,,,
,3985321437,299.9526062,-3546.64978,-0.198408191,9.50E-06,1,0.999551974,38.01703262,1.798581676,17.14999974,-1.866372452,-0.314877951,25,0.000126848,-0.19840318,1.72E-06,299.9525452,299.9525452,-3571.083984,-3522.215576,54.64208652,18.03150831,7.18144989,0,0,0,38,299.9442444,1,6,1,,,1.710662842,55.22971725,,,,,,,,,,,,,,,,
,3985321445,299.953476,-3943.7052,-0.199694183,9.53E-06,1,0.999551974,38.01703262,1.798580153,17.14999974,-1.878473092,-0.316887574,25,0.000130959,-0.199689137,5.03E-06,299.9535522,299.9535522,-3968.120361,-3919.290039,55.03680892,18.03080723,7.182046413,0,0,0,38,299.9433899,1,6,1,,,1.710510254,55.22971725,,,,,,,,,,,,,,,,
,3985321453,299.953537,-4345.820068,-0.200675325,1.26E-05,1,0.999551974,38.01703262,1.798599328,17.14999974,-1.887723321,-0.31844089,25,0.000132334,-0.200670255,5.79E-06,299.9541016,299.9541016,-4370.442383,-4321.197754,55.05322312,18.03078212,7.183175564,0,0,0,38,299.9430847,1,6,1,,,1.703948975,55.71847534,,,,,,,,,,,,,,,,
,3985321463,299.9536133,-4833.845459,-0.201621287,1.37E-05,1,0.999551974,38.01703262,1.798561868,17.14999974,-1.896564677,-0.320044811,25,0.000121323,-0.201616186,-5.80E-06,299.9536743,299.9536743,-4858.938965,-4808.751953,55.16186949,18.03149606,7.184680462,0,0,0,38,299.9423828,1,6,1,,,1.710968018,55.71847534,,,,,,,,,,,,,,,,
,3985321472,299.9533234,-5285.002441,-0.202305677,1.33E-05,1,0.999551974,38.01703262,1.798606496,17.14999974,-1.903069785,-0.321014259,25,0.000134986,-0.202300569,7.44E-06,299.9535522,299.9535522,-5310.015137,-5259.989746,54.75698591,18.0322074,7.185091496,0,0,0,38,299.9430847,1,6,1,,,1.717834473,55.22971725,,,,,,,,,,,,,,,,
,3985321483,299.9526825,-5833.465088,-0.202954351,1.26E-05,1,0.999551974,38.01703262,1.798609727,17.14999974,-1.909182896,-0.321998699,25,0.000140239,-0.202949235,1.23E-05,299.9533997,299.9533997,-5864.470703,-5802.459473,54.98443981,18.03140712,7.186954498,0,0,0,38,299.9442444,1,6,1,,,1.711273193,55.22971725,,,,,,,,,,,,,,,,
,3985321493,299.953537,-6334.662109,-0.203470174,8.05E-06,1,0.999551974,38.01703262,1.798584751,17.14999974,-1.913990162,-0.322924956,25,0.000128649,-0.203465034,3.86E-07,299.9541016,299.9541016,-6359.481934,-6309.842285,54.91721976,18.03252077,7.188281536,0,0,0,38,299.9422302,1,6,1,,,1.714782715,55.71847534,,,,,,,,,,,,,,,,
,3985321504,299.9526062,-6883.891113,-0.203944841,1.18E-05,1,0.999551974,38.01703262,1.798537491,17.14999974,-1.918425032,-0.323557409,25,0.000140907,-0.203939702,1.24E-05,299.9525452,299.9525452,-6907.908203,-6859.874023,54.86719554,18.03168695,7.189430714,0,0,0,38,299.9432373,1,6,1,,,1.708526611,55.22971725,,,,,,,,,,,,,,,,
,3985321516,299.9536896,-7478.178955,-0.204371856,1.21E-05,1,0.999551974,38.01703262,1.798531427,17.14999974,-1.922418433,-0.324333927,25,0.000130542,-0.204366695,1.73E-06,299.9539795,299.9539795,-7502.808594,-7453.549316,55.18297346,18.03294598,7.190934181,0,0,0,38,299.9423828,1,6,1,,,1.710662842,55.71847534,,,,,,,,,,,,,,,,
,3985321527,299.9526825,-8025.827148,-0.204705548,1.87E-05,1,0.999551974,38.01703262,1.798527107,17.14999974,-1.925558272,-0.324830632,25,0.000134158,-0.204700387,5.15E-06,299.9535522,299.9535522,-8050.306641,-8001.347656,55.02664775,18.03227789,7.191489697,0,0,0,38,299.9430847,1,6,1,,,1.70715332,55.71847534,,,,,,,,,,,,,,,,
,3985321540,299.953476,-8673.554199,-0.205070918,1.71E-05,1,0.999551974,38.01703262,1.798508749,17.14999974,-1.928964508,-0.325473932,25,0.000127283,-0.20506574,-1.94E-06,299.9535522,299.9535522,-8698.388672,-8648.719727,54.85781599,18.03270192,7.193202019,0,0,0,38,299.9423828,1,6,1,,,1.719665527,56.20723343,,,,,,,,,,,,,,,,
,3985321553,299.9516754,-9324.263184,-0.205377507,8.40E-06,1,0.999551974,38.01703262,1.798549616,17.14999974,-1.931928106,-0.325751344,25,0.000150472,-0.205372347,2.11E-05,299.9513855,299.9513855,-9349.066406,-9299.459961,55.28536679,18.03277531,7.195058346,0,0,0,38,299.9449463,1,6,1,,,1.707458496,54.25220108,,,,,,,,,,,,,,,,
,3985321566,299.9543915,-9969.141602,-0.205662211,1.15E-05,1,0.999551974,38.01703262,1.798527855,17.14999974,-1.934550876,-0.326389859,25,0.000130376,-0.205657017,8.10E-07,299.9536743,299.9536743,-9990.753906,-9947.529297,54.82576922,18.03393357,7.196381569,0,0,0,38,299.9442444,1,6,1,,,1.714324951,55.71847534,,,,,,,,,,,,,,,,
,3985321580,299.953476,-10668.2749,-0.205919775,9.69E-06,1,0.999551974,38.01703262,1.798530291,17.14999974,-1.936990955,-0.326712324,25,0.000139746,-0.205914586,1.00E-05,299.9539795,299.9539795,-10689.50391,-10647.0459,55.08136175,18.03314149,7.198304176,0,0,0,38,299.9440918,1,6,1,,,1.711425781,55.71847534,,,,,,,,,,,,,,,,
,3985321594,299.954834,-11365.72803,-0.206166275,8.43E-06,1,0.999551974,38.01703262,1.798516158,17.14999974,-1.939283717,-0.327165721,25,0.000133004,-0.20616107,3.15E-06,299.954834,299.954834,-11390.30762,-11341.14844,55.21267534,18.03329205,7.199747086,0,0,0,38,299.9429626,1,6,1,,,1.706237793,55.22971725,,,,,,,,,,,,,,,,
,3985321609,299.9526062,-12113.45898,-0.20640165,1.83E-05,1,0.999551974,38.01703262,1.798493854,17.14999974,-1.941460244,-0.327618415,25,0.000124301,-0.206396447,-5.68E-06,299.9530945,299.9530945,-12135.06445,-12091.85352,54.99381936,18.03348943,7.200899601,0,0,0,38,299.9430847,1,6,1,,,1.707305908,55.71847534,,,,,,,,,,,,,,,,
,3985321624,299.9537506,-12862.22998,-0.206610763,1.03E-05,1,0.999551974,38.01703262,1.798523896,17.14999974,-1.94347238,-0.327876249,25,0.000132855,-0.206605555,2.76E-06,299.9541016,299.9541016,-12886.85449,-12837.60547,54.693674,18.03290827,7.20277071,0,0,0,38,299.9432373,1,6,1,,,1.711578369,55.71847534,,,,,,,,,,,,,,,,
,3985321639,299.9551086,-13609.41797,-0.206808614,9.80E-06,1,0.999551974,38.01703262,1.798464253,17.14999974,-1.945272679,-0.32816538,25,0.000134472,-0.206803397,4.27E-06,299.9545288,299.9545288,-13631.26367,-13587.57227,55.02117635,18.03446944,7.204890728,0,0,0,38,299.9412231,1,6,1,,,1.712188721,55.71847534,,,,,,,,,,,,,,,,
,3985321655,299.9523926,-14404.31152,-0.207007407,1.37E-05,1,0.999551974,38.01703262,1.798474363,17.14999974,-1.947159847,-0.328444764,25,0.000138613,-0.207002204,8.30E-06,299.9518127,299.9518127,-14429.13184,-14379.49121,55.2580098,18.0343546,7.206033707,0,0,0,38,299.9421082,1,6,1,,,1.718444824,55.71847534,,,,,,,,,,,,,,,,
,3985321672,299.9513855,-15252.45508,-0.207188017,9.65E-06,1,0.999551974,38.01703262,1.798466922,17.14999974,-1.948831911,-0.328842016,25,0.000126804,-0.207182809,-3.60E-06,299.9508057,299.9508057,-15276.67773,-15228.23242,55.06103941,18.03262051,7.207929134,0,0,0,38,299.9459534,1,6,1,,,1.709289551,55.71847534,,,,,,,,,,,,,,,,
