[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_MOLECULAR_WEIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,COMMENT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,TIME,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,X,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,Y1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Compressor Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
sample offset = 32.78 mm touchdown = 9.20000020414591 mm,3968296301,299.9490967,-0.021465058,-0.000426392,5.12E-07,1,0.999551974,38.01703262,1.772768159,17.20999926,-0.003954418,-0.000659033,0.25,1.12E-06,-0.000426381,8.55E-07,299.9490967,299.9490967,-0.021465058,-0.021465058,54.49983013,18.02668514,39.43870163,0,0,0,38,299.987854,1,4,1,,,1.700592041,42.52199554,,,,,,,,,,,,,,,,
,3968296309,299.948822,24.74122334,-0.000430174,7.02E-07,1,0.999551974,38.01703262,1.772616353,17.20999926,-0.003991212,-0.000652733,0.25,2.44E-06,-0.000430165,2.17E-06,299.948822,299.948822,21.73636627,27.7460804,54.67960469,18.02743307,39.45383453,0,0,0,38,299.9873047,1,6,1,,,1.699981689,43.49951172,,,,,,,,,,,,,,,,
,3968296309,299.9485321,36.93208408,0.001146934,0.000203447,1,0.999551974,38.01703262,1.772616353,17.20999926,0.010599847,0.001985651,0.25,2.00E-05,0.001146892,2.07E-05,299.948822,299.948822,27.7460804,46.11808777,54.65615584,18.02743307,39.45653915,0,0,0,38,299.9873047,1,6,1,,,1.701202393,43.49951172,,,,,,,,,,,,,,,,
,3968296311,299.9476624,106.4104652,0.012396851,0.000220486,1,0.999551974,38.01703262,1.772602488,17.20999926,0.114859455,0.019750781,0.25,3.12E-05,0.012396515,3.90E-05,299.9476624,299.9476624,82.19065094,130.6302795,54.87266694,18.02662871,39.47220993,0,0,0,38,299.9884338,1,6,1,,,1.700744629,43.98826981,,,,,,,,,,,,,,,,
,3968296314,299.9472351,268.0012817,0.02254382,0.0001988,1,0.999551974,38.01703262,1.772599008,17.20999926,0.208916375,0.035520903,2.5,1.44E-05,0.022543235,2.86E-05,299.9472351,299.9472351,268.0012817,268.0012817,54.65537421,18.02659439,39.48464203,0,0,0,38,299.988739,1,6,1,,,1.703643799,43.49951172,,,,,,,,,,,,,,,,
,3968296316,299.9482422,351.6253662,0.036000467,0.000172093,1,0.999551974,38.01703262,1.772608799,17.20999926,0.333649115,0.056567423,2.5,6.04E-06,0.035999543,2.88E-05,299.9492493,299.9492493,324.026886,379.2238464,54.85234459,18.02706882,39.47977829,0,0,0,38,299.987854,1,6,1,,,1.70135498,43.49951172,,,,,,,,,,,,,,,,
,3968296319,299.9480896,508.511261,0.047604914,0.000149972,1,0.999551974,38.01703262,1.772594474,17.20999926,0.44121503,0.074680216,2.5,-5.03E-06,0.0476037,2.50E-05,299.9485168,299.9485168,484.0604858,532.9620361,54.77183686,18.0273269,39.4930191,0,0,0,38,299.9882813,1,6,1,,,1.698150635,43.98826981,,,,,,,,,,,,,,,,
,3968296322,299.9480896,655.2564087,0.057653527,0.000131137,1,0.999551974,38.01703262,1.772618302,17.20999926,0.534359029,0.090423105,2.5,-8.47E-06,0.057652058,2.79E-05,299.9480896,299.9480896,630.6270752,679.8857422,54.73119217,18.02782588,39.50274658,0,0,0,38,299.987854,1,6,1,,,1.700897217,44.47702789,,,,,,,,,,,,,,,,
,3968296326,299.9480896,853.8174133,0.069055139,0.000105836,1,0.999551974,38.01703262,1.772593635,17.20999926,0.640036178,0.108241442,2.5,-1.69E-05,0.069053385,2.67E-05,299.9485168,299.9485168,826.5665894,881.0682373,54.64364978,18.02497739,39.51085663,0,0,0,38,299.988739,1,6,1,,,1.70135498,44.47702789,,,,,,,,,,,,,,,,
,3968296330,299.9478149,1055.952271,0.07824211,8.40E-05,1,0.999551974,38.01703262,1.772599429,17.20999926,0.725204264,0.122544669,2.5,-2.96E-05,0.07824013,1.97E-05,299.9476624,299.9476624,1028.777588,1083.126953,54.30676789,18.02836683,39.54085159,0,0,0,38,299.9858704,1,6,1,,,1.697692871,44.47702789,,,,,,,,,,,,,,,,
,3968296335,299.9472351,1306.169739,0.087052139,6.17E-05,1,0.999551974,38.01703262,1.772568075,17.20999926,0.806842237,0.13637475,2.5,-2.93E-05,0.087049935,2.56E-05,299.9480896,299.9480896,1280.942749,1331.396729,54.83749365,18.02822865,39.54733658,0,0,0,38,299.9891663,1,6,1,,,1.700592041,45.45454788,,,,,,,,,,,,,,,,
,3968296340,299.9473877,1550.729797,0.09338508,4.47E-05,1,0.999551974,38.01703262,1.772506971,17.20999926,0.865507149,0.146306742,2.5,-2.97E-05,0.093382714,2.92E-05,299.947113,299.947113,1525.498047,1575.961548,54.79294083,18.02726474,39.54760742,0,0,0,38,299.9858704,1,6,1,,,1.699829102,43.98826981,,,,,,,,,,,,,,,,
,3968296345,299.9471741,1802.873413,0.097843117,3.20E-05,1,0.999551974,38.01703262,1.772513025,17.20999926,0.906842446,0.153206153,2.5,-4.04E-05,0.097840645,2.14E-05,299.9472351,299.9472351,1778.853638,1826.893188,54.46153033,18.02690726,39.54679489,0,0,0,38,299.9914551,1,6,1,,,1.698455811,45.94330597,,,,,,,,,,,,,,,,
,3968296351,299.9480896,2095.720703,0.101473843,2.15E-05,1,0.999551974,38.01703262,1.772498461,17.20999926,0.940490556,0.158860866,2.5,-4.50E-05,0.101471279,1.90E-05,299.9476624,299.9476624,2074.120117,2117.321289,54.52406062,18.02910894,39.56301117,0,0,0,38,299.9902954,1,6,1,,,1.701965332,46.43206406,,,,,,,,,,,,,,,,
,3968296358,299.947464,2445.174927,0.104245085,1.41E-05,1,0.999551974,38.01703262,1.772547157,17.20999926,0.966203294,0.163191926,2.5,-4.75E-05,0.104242453,1.82E-05,299.9469604,299.9469604,2420.759766,2469.590088,54.79528571,18.0292389,39.60138321,0,0,0,38,299.9914551,1,6,1,,,1.697692871,46.43206406,,,,,,,,,,,,,,,,
,3968296365,299.9476776,2796.426392,0.106054843,1.04E-05,1,0.999551974,38.01703262,1.772467841,17.20999926,0.982914892,0.16613101,2.5,-3.61E-05,0.106052158,3.08E-05,299.947113,299.947113,2768.804199,2824.048584,54.55845227,18.02966615,39.58679199,0,0,0,38,299.9918823,1,6,1,,,1.701965332,46.92082214,,,,,,,,,,,,,,,,
,3968296372,299.9507446,3144.45166,0.107328511,7.14E-06,1,0.999551974,38.01703262,1.772453938,17.20999926,0.99473677,0.167975689,2.5,-5.26E-05,0.107325795,1.51E-05,299.9506836,299.9506836,3117.029297,3171.874023,54.7100882,18.03248103,39.60165405,0,0,0,38,299.9898682,1,6,1,,,1.700134277,46.92082214,,,,,,,,,,,,,,,,
,3968296380,299.9483185,3547.419067,0.108372054,7.92E-06,1,0.999551974,38.01703262,1.772454209,17.20999926,1.004411128,0.169594629,2.5,-5.47E-05,0.10836932,1.37E-05,299.9472351,299.9472351,3526.399414,3568.438721,54.64912118,18.02968192,39.63110733,0,0,0,38,299.9890137,1,6,1,,,1.701965332,46.92082214,,,,,,,,,,,,,,,,
,3968296388,299.9490356,3942.136108,0.109172585,8.43E-06,1,0.999551974,38.01703262,1.77235617,17.20999926,1.011747406,0.171005438,2.5,-3.70E-05,0.109169818,3.18E-05,299.948822,299.948822,3917.487793,3966.784424,55.00710704,18.03386459,39.65380859,0,0,0,38,299.9895935,1,6,1,,,1.703643799,47.89833832,,,,,,,,,,,,,,,,
,3968296397,299.9473114,4390.385986,0.10985116,6.29E-06,1,0.999551974,38.01703262,1.772382861,17.20999926,1.018056147,0.172041192,2.5,-4.05E-05,0.109848384,2.88E-05,299.9480896,299.9480896,4365.592285,4415.179688,54.80388363,18.03238202,39.67623901,0,0,0,38,299.987854,1,6,1,,,1.700897217,47.40958023,,,,,,,,,,,,,,,,
,3968296406,299.9488068,4836.209717,0.11037881,7.96E-06,1,0.999551974,38.01703262,1.772381166,17.20999926,1.022947641,0.17285291,2.5,-4.22E-05,0.110376016,2.74E-05,299.9476624,299.9476624,4814.263672,4858.155762,54.71868612,18.03263695,39.68515396,0,0,0,38,299.9864502,1,6,1,,,1.701812744,48.38709641,,,,,,,,,,,,,,,,
,3968296415,299.9483948,5284.628662,0.110816844,7.73E-06,1,0.999551974,38.01703262,1.772370232,17.20999926,1.027009766,0.17348595,2.5,-4.80E-05,0.110814045,2.19E-05,299.9479675,299.9479675,5260.39209,5308.865234,54.72493915,18.0317753,39.69326401,0,0,0,38,299.988739,1,6,1,,,1.702270508,47.89833832,,,,,,,,,,,,,,,,
,3968296426,299.9479675,5833.341309,0.111250565,6.46E-06,1,0.999551974,38.01703262,1.772383787,17.20999926,1.031026325,0.174229741,2.5,-4.13E-05,0.111247753,2.88E-05,299.9479675,299.9479675,5808.133301,5858.549316,54.81717131,18.03202577,39.71082687,0,0,0,38,299.9898682,1,6,1,,,1.702423096,48.38709641,,,,,,,,,,,,,,,,
,3968296436,299.9473267,6333.464111,0.11158044,5.44E-06,1,0.999551974,38.01703262,1.772350743,17.20999926,1.034062536,0.174755392,2.5,-4.01E-05,0.11157762,3.02E-05,299.947113,299.947113,6309.039551,6357.888672,54.91643813,18.03246674,39.73785019,0,0,0,38,299.9875793,1,6,1,,,1.704559326,48.38709641,,,,,,,,,,,,,,,,
,3968296447,299.949173,6878.916748,0.11187618,6.66E-06,1,0.999551974,38.01703262,1.772319704,17.20999926,1.03681639,0.175032881,2.5,-5.99E-05,0.111873361,1.06E-05,299.9492493,299.9492493,6854.742188,6903.091309,54.56001553,18.03409033,39.75838852,0,0,0,38,299.988739,1,6,1,,,1.702270508,49.36461639,,,,,,,,,,,,,,,,
,3968296459,299.9497528,7479.988037,0.11216675,8.19E-06,1,0.999551974,38.01703262,1.772285443,17.20999926,1.039480376,0.175538361,2.5,-5.42E-05,0.112163918,1.65E-05,299.9496765,299.9496765,7455.180176,7504.795898,54.88439136,18.03510753,39.7805481,0,0,0,38,299.9850159,1,6,1,,,1.703033447,49.36461639,,,,,,,,,,,,,,,,
,3968296470,299.9481659,8025.376709,0.112380831,8.09E-06,1,0.999551974,38.01703262,1.772251719,17.20999926,1.041431102,0.175951936,2.5,-4.55E-05,0.112377994,2.53E-05,299.9480896,299.9480896,8000.55957,8050.193848,54.81795294,18.03468433,39.81189346,0,0,0,38,299.987854,1,6,1,,,1.699523926,49.36461639,,,,,,,,,,,,,,,,
,3968296483,299.9483795,8672.225586,0.112619478,7.27E-06,1,0.999551974,38.01703262,1.77227696,17.20999926,1.043652033,0.176358544,2.5,-4.23E-05,0.112616632,2.87E-05,299.9482422,299.9482422,8647.608398,8696.842773,54.85156297,18.03354319,39.8278389,0,0,0,38,299.9855652,1,6,1,,,1.704101563,49.85337448,,,,,,,,,,,,,,,,
,3968296496,299.9513855,9318.810547,0.112831771,6.06E-06,1,0.999551974,38.01703262,1.772273937,17.20999926,1.045632969,0.176599615,2.5,-5.22E-05,0.112828918,1.89E-05,299.9508057,299.9508057,9294.400391,9343.220703,54.85078134,18.03584472,39.84053802,0,0,0,38,299.9858704,1,6,1,,,1.704101563,49.85337448,,,,,,,,,,,,,,,,
,3968296509,299.9499664,9967.797852,0.113009668,6.64E-06,1,0.999551974,38.01703262,1.772281995,17.20999926,1.047279167,0.176920883,2.5,-4.77E-05,0.113006813,2.35E-05,299.9496765,299.9496765,9943.001953,9992.59375,54.77261849,18.03396845,39.85269928,0,0,0,38,299.9855652,1,6,1,,,1.703033447,51.31964874,,,,,,,,,,,,,,,,
,3968296523,299.9490356,10660.57178,0.113187765,7.65E-06,1,0.999551974,38.01703262,1.772256461,17.20999926,1.048917359,0.177182358,2.5,-4.94E-05,0.11318491,2.19E-05,299.9492493,299.9492493,10633.37598,10687.76758,54.59987858,18.03506809,39.88539886,0,0,0,38,299.984436,1,6,1,,,1.704864502,49.85337448,,,,,,,,,,,,,,,,
,3968296537,299.9476013,11361.0874,0.113347813,7.62E-06,1,0.999551974,38.01703262,1.772172625,17.20999926,1.050356143,0.177399632,2.5,-5.22E-05,0.113344961,1.92E-05,299.9475403,299.9475403,11333.52246,11388.65234,54.90158719,18.03749899,39.90945053,0,0,0,38,299.9858704,1,6,1,,,1.704559326,50.34213257,,,,,,,,,,,,,,,,
,3968296552,299.9479523,12108.82715,0.113498829,7.93E-06,1,0.999551974,38.01703262,1.772187613,17.20999926,1.051767915,0.177615932,2.5,-5.45E-05,0.113495974,1.69E-05,299.9476624,299.9476624,12084.2168,12133.4375,54.99929076,18.03827751,39.93161011,0,0,0,38,299.9884338,1,6,1,,,1.703338623,50.34213257,,,,,,,,,,,,,,,,
,3968296567,299.9495392,12851.58398,0.113640132,5.32E-06,1,0.999551974,38.01703262,1.772197187,17.20999926,1.05306381,0.17795056,2.5,-4.24E-05,0.113637262,2.91E-05,299.9492493,299.9492493,12827.55957,12875.6084,54.87813834,18.03670131,39.89512634,0,0,0,38,299.9858704,1,6,1,,,1.701660156,50.83089066,,,,,,,,,,,,,,,,
,3968296583,299.9481659,13646.03076,0.113779681,6.77E-06,1,0.999551974,38.01703262,1.772158456,17.20999926,1.054349753,0.178074808,2.5,-5.22E-05,0.113776818,1.94E-05,299.9482422,299.9482422,13618.39453,13673.66699,54.90940348,18.03764816,39.96592712,0,0,0,38,299.9898682,1,6,1,,,1.704101563,52.29716492,,,,,,,,,,,,,,,,
,3968296599,299.947113,14444.59863,0.113901243,7.83E-06,1,0.999551974,38.01703262,1.772133789,17.20999926,1.05546281,0.178257043,2.5,-5.29E-05,0.113898382,1.88E-05,299.947113,299.947113,14419.58594,14469.61133,55.16421437,18.03929416,39.97754669,0,0,0,38,299.9902954,1,6,1,,,1.698913574,51.31964874,,,,,,,,,,,,,,,,
,3968296615,299.9484558,15243.50684,0.114023081,7.35E-06,1,0.999551974,38.01703262,1.772151731,17.20999926,1.056593761,0.178499746,2.5,-4.75E-05,0.11402021,2.42E-05,299.9492493,299.9492493,15215.70117,15271.3125,54.63036209,18.03877285,39.9926796,0,0,0,38,299.9882813,1,6,1,,,1.703186035,51.31964874,,,,,,,,,,,,,,,,
,3968296632,299.9498138,16084.57178,0.114134291,7.93E-06,1,0.999551974,38.01703262,1.772162485,17.20999926,1.057632915,0.178660886,2.5,-4.91E-05,0.114131415,2.28E-05,299.948822,299.948822,16060.17578,16108.96777,55.06182104,18.04005197,39.99862671,0,0,0,38,299.9884338,1,6,1,,,1.700439453,52.29716492,,,,,,,,,,,,,,,,
,3968296650,299.9482422,16976.62109,0.11425381,6.35E-06,1,0.999551974,38.01703262,1.772123998,17.20999926,1.058716879,0.178850652,2.5,-4.84E-05,0.114250937,2.35E-05,299.948822,299.948822,16948.77539,17004.4668,54.9265993,18.03783667,40.01618958,0,0,0,38,299.9890137,1,6,1,,,1.703643799,51.31964874,,,,,,,,,,,,,,,,
,3968296668,299.9495392,17875.61523,0.114355414,3.73E-06,1,0.999551974,38.01703262,1.772167171,17.20999926,1.059685434,0.179003401,2.5,-4.96E-05,0.114352536,2.24E-05,299.9498291,299.9498291,17847.80273,17903.42773,55.23143443,18.03867514,40.04294586,0,0,0,38,299.984436,1,6,1,,,1.705780029,51.31964874,,,,,,,,,,,,,,,,
,3968296686,299.9486694,18765.48633,0.114461367,9.34E-06,1,0.999551974,38.01703262,1.772111586,17.20999926,1.060629066,0.179196994,2.5,-4.60E-05,0.114458487,2.60E-05,299.9486694,299.9486694,18741.86328,18789.10938,54.9922561,18.04061227,40.06429291,0,0,0,38,299.9875793,1,6,1,,,1.703033447,51.80840683,,,,,,,,,,,,,,,,
,3968296705,299.9481049,19709.5127,0.114565057,3.65E-06,1,0.999551974,38.01703262,1.772053979,17.20999926,1.061576845,0.179231138,2.5,-5.93E-05,0.114562186,1.28E-05,299.9479675,299.9479675,19685.06641,19733.95898,55.28224028,18.03974744,40.09077454,0,0,0,38,299.9907227,1,6,1,,,1.703338623,52.29716492,,,,,,,,,,,,,,,,
,3968296724,299.9500275,20659.7334,0.114657391,7.65E-06,1,0.999551974,38.01703262,1.77209868,17.20999926,1.062441429,0.179481618,2.5,-4.83E-05,0.114654506,2.38E-05,299.9492493,299.9492493,20634.91602,20684.55078,54.98365819,18.03987869,40.11401749,0,0,0,38,299.9864502,1,6,1,,,1.70501709,52.29716492,,,,,,,,,,,,,,,,
,3968296744,299.9508209,21648.00195,0.11474479,8.95E-06,1,0.999551974,38.01703262,1.772079795,17.20999926,1.063245666,0.179584114,2.5,-5.19E-05,0.114741903,2.03E-05,299.9509583,299.9509583,21626.38477,21669.61914,54.99850913,18.04058021,40.11861038,0,0,0,38,299.9827271,1,6,1,,,1.704864502,52.78592682,,,,,,,,,,,,,,,,
,3968296764,299.9496002,22644.3877,0.114834348,5.41E-06,1,0.999551974,38.01703262,1.772016815,17.20999926,1.064039645,0.179711449,2.5,-5.26E-05,0.114831465,1.96E-05,299.9506836,299.9506836,22623.19141,22665.58398,54.96646236,18.03954291,40.13482285,0,0,0,38,299.9822998,1,6,1,,,1.704406738,52.78592682,,,,,,,,,,,,,,,,
,3968296785,299.9485321,23683.6377,0.114917435,5.95E-06,1,0.999551974,38.01703262,1.772114331,17.20999926,1.064849049,0.179956976,2.5,-4.12E-05,0.114914547,3.10E-05,299.948822,299.948822,23664.98242,23702.29297,55.21267534,18.03896804,40.15238953,0,0,0,38,299.9835815,1,6,1,,,1.707000732,53.27468491,,,,,,,,,,,,,,,,
,3968296806,299.9481049,24726.99902,0.115000552,6.78E-06,1,0.999551974,38.01703262,1.772132088,17.20999926,1.065651935,0.179957705,2.5,-5.54E-05,0.114997674,1.69E-05,299.9482422,299.9482422,24703.03906,24750.95898,54.95161142,18.03922492,40.17508698,0,0,0,38,299.9867249,1,6,1,,,1.701660156,53.27468491,,,,,,,,,,,,,,,,
,3968296828,299.950531,25818.15625,0.115085312,6.00E-06,1,0.999551974,38.01703262,1.772139532,17.20999926,1.066435113,0.180129931,2.5,-5.12E-05,0.115082423,2.11E-05,299.9502563,299.9502563,25794.11133,25842.20117,55.11028201,18.04082264,40.1850853,0,0,0,38,299.9815674,1,6,1,,,1.704406738,52.78592682,,,,,,,,,,,,,,,,
,3968296850,299.9547577,26912.02637,0.115160648,7.25E-06,1,0.999551974,38.01703262,1.772181728,17.20999926,1.067163297,0.180220752,2.5,-5.46E-05,0.115157747,1.77E-05,299.954834,299.954834,26887.49805,26936.55469,54.92347279,18.03997094,40.22481155,0,0,0,38,299.9742737,1,6,1,,,1.702575684,53.27468491,,,,,,,,,,,,,,,,
,3968296874,299.9546814,28001.3252,0.115245446,2.17E-05,1,0.999551974,38.01703262,1.772074273,17.20999926,1.067889296,0.180321326,2.5,-5.69E-05,0.115242546,1.54E-05,299.9545288,299.9545288,28000.30078,28002.34961,55.03837218,18.04288205,40.20157242,0,0,0,38,299.9655457,1,4,1,,,1.700744629,53.27468491,,,,,,,,,,,,,,,,
,3968296882,299.9529724,27987.67969,0.115236639,3.86E-06,1,0.999551974,38.01703262,1.772126238,17.20999926,1.067834209,0.180337582,2.5,-5.42E-05,0.115233743,1.81E-05,299.9529724,299.9529724,27984.30664,27991.05273,54.96177259,18.04271377,40.22589111,0,0,0,38,299.9665527,1,6,1,,,1.705780029,53.27468491,,,,,,,,,,,,,,,,
,3968296905,299.947876,26856.89648,0.115161287,7.34E-06,1,0.999551974,38.01703262,1.772056002,17.20999926,1.067084915,0.180270213,2.5,-4.80E-05,0.115158403,2.43E-05,299.9480896,299.9480896,26829.49414,26884.29883,55.03133752,18.04211376,40.25642776,0,0,0,38,299.9745483,1,6,1,,,1.705322266,53.27468491,,,,,,,,,,,,,,,,
,3968296927,299.9417419,25764.05566,0.115081468,8.39E-06,1,0.999551974,38.01703262,1.772154058,17.20999926,1.066396175,0.180197064,2.5,-4.35E-05,0.115078602,2.88E-05,299.9419556,299.9419556,25739.08984,25789.02148,55.18844486,18.03926517,40.28210068,0,0,0,38,299.9930115,1,6,1,,,1.706390381,54.25220108,,,,,,,,,,,,,,,,
,3968296949,299.9452362,24666.67773,0.11498942,4.86E-06,1,0.999551974,38.01703262,1.772100301,17.20999926,1.065533235,0.179918856,2.5,-5.73E-05,0.114986552,1.49E-05,299.9449463,299.9449463,24645.23242,24688.12305,55.30099936,18.04058721,40.29236984,0,0,0,38,299.9960327,1,6,1,,,1.705932617,53.27468491,,,,,,,,,,,,,,,,
,3968296970,299.9470978,23621.62109,0.114914295,1.06E-05,1,0.999551974,38.01703262,1.772062823,17.20999926,1.064811971,0.179815248,2.5,-5.54E-05,0.11491142,1.68E-05,299.9465332,299.9465332,23602.99023,23640.25195,55.05791289,18.04114809,40.31669235,0,0,0,38,299.9956055,1,6,1,,,1.702880859,53.76344299,,,,,,,,,,,,,,,,
,3968296990,299.9493256,22623.58594,0.114832661,8.35E-06,1,0.999551974,38.01703262,1.772098183,17.20999926,1.064071376,0.179719908,2.5,-5.23E-05,0.114829779,1.99E-05,299.9494019,299.9494019,22598.7832,22648.38867,55.18297346,18.04026496,40.31939316,0,0,0,38,299.9894409,1,6,1,,,1.703186035,53.76344299,,,,,,,,,,,,,,,,
,3968297011,299.9528809,21582.14063,0.114742038,5.24E-06,1,0.999551974,38.01703262,1.77209093,17.20999926,1.063225509,0.179587671,2.5,-5.11E-05,0.114739145,2.10E-05,299.9530945,299.9530945,21557.91992,21606.36133,54.79137757,18.03777746,40.34641647,0,0,0,38,299.9832764,1,6,1,,,1.706085205,54.25220108,,,,,,,,,,,,,,,,
,3968297029,299.9513092,20637.08203,0.114652854,5.57E-06,1,0.999551974,38.01703262,1.772246788,17.20999926,1.06248919,0.179472442,2.5,-5.01E-05,0.114649967,2.19E-05,299.9518127,299.9518127,20612.0625,20662.10156,54.95317467,18.03929806,40.35235977,0,0,0,38,299.9784241,1,6,1,,,1.704101563,54.25220108,,,,,,,,,,,,,,,,
,3968297049,299.9503174,19646.45605,0.114554522,9.86E-06,1,0.999551974,38.01703262,1.77210389,17.20999926,1.061486942,0.179346625,2.5,-4.56E-05,0.114551636,2.65E-05,299.9508057,299.9508057,19619.04102,19673.87109,55.20720394,18.03931308,40.37127686,0,0,0,38,299.9804382,1,6,1,,,1.702728271,55.22971725,,,,,,,,,,,,,,,,
