[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3988433396,299.9541016,17788.9873,0.199807361,1.33E-05,1,0.999551974,38.01703262,1.800010716,16.89999923,1.880971457,0.317486261,25,-0.000112425,0.199802323,1.33E-05,299.9541016,299.9541016,17761.55273,17816.42188,54.83124062,18.00281221,7.134728909,0,0,0,38,299.9412231,1,6,1,,,1.733856201,53.27468491,,,,,,,,,,,,,,,,
,3988433414,299.9541016,16893.94238,0.199637537,1.89E-05,1,0.999551974,38.01703262,1.800042,16.89999923,1.879418935,0.317137726,25,-0.000121284,0.199632508,4.33E-06,299.9541016,299.9541016,16869.5293,16918.35547,54.87657508,18.00323671,7.1389184,0,0,0,38,299.944397,1,6,1,,,1.719360352,53.76344299,,,,,,,,,,,,,,,,
,3988433431,299.9541016,16045.0498,0.199477474,1.30E-05,1,0.999551974,38.01703262,1.799962645,16.89999923,1.87781355,0.316973148,25,-0.000110225,0.199472439,1.53E-05,299.9541016,299.9541016,16023.22266,16066.87695,54.88908113,18.00339527,7.140395164,0,0,0,38,299.9411011,1,6,1,,,1.714172363,53.76344299,,,,,,,,,,,,,,,,
,3988433448,299.9541016,15204.5498,0.199291791,1.84E-05,1,0.999551974,38.01703262,1.799998416,16.89999923,1.87610216,0.316683616,25,-0.00011021,0.199286759,1.52E-05,299.9541016,299.9541016,15179.90137,15229.19824,54.97193376,18.00436983,7.144650936,0,0,0,38,299.9429626,1,6,1,,,1.705169678,54.25220108,,,,,,,,,,,,,,,,
,3988433465,299.9541016,14358.08008,0.199102616,9.31E-06,1,0.999551974,38.01703262,1.799952181,16.89999923,1.874252979,0.316500203,25,-9.68E-05,0.199097579,2.85E-05,299.9541016,299.9541016,14333.47461,14382.68555,55.29865448,18.00316836,7.147556305,0,0,0,38,299.9403687,1,6,1,,,1.716918945,54.25220108,,,,,,,,,,,,,,,,
,3988433481,299.9541016,13557.8833,0.198903753,1.42E-05,1,0.999551974,38.01703262,1.799893149,16.89999923,1.872319599,0.316181557,25,-9.59E-05,0.198898719,2.93E-05,299.9541016,299.9541016,13530.27344,13585.49316,55.07823524,18.00434765,7.149953365,0,0,0,38,299.9419556,1,6,1,,,1.718444824,54.25220108,,,,,,,,,,,,,,,,
,3988433496,299.9541016,12807.93115,0.198699741,1.42E-05,1,0.999551974,38.01703262,1.799906619,16.89999923,1.870421371,0.315809396,25,-0.000101191,0.198694714,2.39E-05,299.9541016,299.9541016,12786.32031,12829.54199,55.22049163,18.00373945,7.152185917,0,0,0,38,299.940094,1,6,1,,,1.732940674,54.25220108,,,,,,,,,,,,,,,,
,3988433511,299.9541016,12062.0332,0.198478397,1.71E-05,1,0.999551974,38.01703262,1.799895704,16.89999923,1.868329937,0.315436584,25,-0.000103128,0.198473376,2.19E-05,299.9541016,299.9541016,12037.86816,12086.19824,54.99929076,18.00462247,7.15470314,0,0,0,38,299.9432373,1,6,1,,,1.718444824,54.74095917,,,,,,,,,,,,,,,,
,3988433526,299.9541016,11314.10303,0.198235229,1.86E-05,1,0.999551974,38.01703262,1.799865376,16.89999923,1.866007232,0.31506221,25,-0.000101182,0.198230212,2.37E-05,299.9541016,299.9541016,11289.89746,11338.30859,55.21502023,18.0043038,7.158063412,0,0,0,38,299.9442444,1,6,1,,,1.720581055,54.25220108,,,,,,,,,,,,,,,,
,3988433540,299.9541016,10621.13818,0.197998329,1.43E-05,1,0.999551974,38.01703262,1.799835838,16.89999923,1.863752482,0.314650204,25,-0.000104311,0.197993318,2.04E-05,299.9541016,299.9541016,10596.1084,10646.16797,54.95473793,18.00558503,7.160338879,0,0,0,38,299.9433899,1,6,1,,,1.715545654,55.22971725,,,,,,,,,,,,,,,,
,3988433554,299.9541016,9925.573242,0.197715306,1.59E-05,1,0.999551974,38.01703262,1.799892554,16.89999923,1.861157098,0.314143177,25,-0.000111289,0.197710305,1.33E-05,299.9541016,299.9541016,9900.548828,9950.597656,54.97975004,18.00527154,7.162908077,0,0,0,38,299.9423828,1,6,1,,,1.719818115,54.74095917,,,,,,,,,,,,,,,,
,3988433567,299.9541016,9280.635742,0.197423289,8.38E-06,1,0.999551974,38.01703262,1.799857894,16.89999923,1.858372312,0.313678668,25,-0.000110567,0.197418294,1.38E-05,299.9541016,299.9541016,9258.836914,9302.43457,54.83749365,18.00549848,7.164404869,0,0,0,38,299.9426575,1,6,1,,,1.715087891,54.25220108,,,,,,,,,,,,,,,,
,3988433580,299.9541016,8632.074707,0.197112623,1.27E-05,1,0.999551974,38.01703262,1.799854347,16.89999923,1.85545292,0.313134074,25,-0.000115759,0.197107638,8.45E-06,299.9541016,299.9541016,8613.297852,8650.851563,54.82186108,18.0048688,7.1664114,0,0,0,38,299.9426575,1,6,1,,,1.720123291,54.74095917,,,,,,,,,,,,,,,,
,3988433593,299.9541016,7982.333008,0.196746458,1.25E-05,1,0.999551974,38.01703262,1.799863129,16.89999923,1.852001158,0.312635468,25,-0.000106889,0.196741476,1.71E-05,299.9541016,299.9541016,7954.548828,8010.117188,55.28380354,18.00399785,7.168389797,0,0,0,38,299.9421082,1,6,1,,,1.735076904,54.74095917,,,,,,,,,,,,,,,,
,3988433605,299.9541016,7386.154297,0.196351283,1.74E-05,1,0.999551974,38.01703262,1.799854939,16.89999923,1.848265716,0.312049638,25,-0.000102064,0.196346307,2.17E-05,299.9541016,299.9541016,7361.125,7411.183594,55.00476216,18.00579839,7.171010494,0,0,0,38,299.9421082,1,6,1,,,1.719055176,54.74095917,,,,,,,,,,,,,,,,
,3988433616,299.9541016,6836.570557,0.195942815,1.31E-05,1,0.999551974,38.01703262,1.799834802,16.89999923,1.844402343,0.31138668,25,-0.000102967,0.195937849,2.05E-05,299.9541016,299.9541016,6811.950684,6861.19043,55.636318,18.00462411,7.172371864,0,0,0,38,299.9390869,1,6,1,,,1.711730957,54.74095917,,,,,,,,,,,,,,,,
,3988433627,299.9541016,6290.522461,0.195452086,1.08E-05,1,0.999551974,38.01703262,1.799854009,16.89999923,1.839806428,0.310585908,25,-0.000105287,0.195447134,1.79E-05,299.9541016,299.9541016,6266.291016,6314.753906,55.03368241,18.00494612,7.173665524,0,0,0,38,299.9388123,1,6,1,,,1.714477539,54.74095917,,,,,,,,,,,,,,,,
,3988433638,299.9541016,5745.195801,0.194888019,1.39E-05,1,0.999551974,38.01703262,1.799807989,16.89999923,1.834462774,0.309611831,25,-0.00011243,0.194883085,1.04E-05,299.9541016,299.9541016,5720.583008,5769.808594,54.57955624,18.0069087,7.175501823,0,0,0,38,299.9409485,1,6,1,,,1.714172363,55.71847534,,,,,,,,,,,,,,,,
,3988433648,299.9541016,5248.089844,0.194253566,9.73E-06,1,0.999551974,38.01703262,1.799827924,16.89999923,1.828487058,0.30874583,25,-9.73E-05,0.194248637,2.51E-05,299.9541016,299.9541016,5226.472656,5269.707031,54.99850913,18.00565694,7.17741394,0,0,0,38,299.9406738,1,6,1,,,1.711425781,54.74095917,,,,,,,,,,,,,,,,
,3988433657,299.9541016,4798.96875,0.19354978,1.03E-05,1,0.999551974,38.01703262,1.799869924,16.89999923,1.821906283,0.307620692,25,-9.84E-05,0.193544869,2.36E-05,299.9541016,299.9541016,4774.363281,4823.574219,54.73900846,18.00555955,7.178844929,0,0,0,38,299.9403687,1,6,1,,,1.732635498,55.71847534,,,,,,,,,,,,,,,,
,3988433667,299.9541016,4294.807129,0.192576261,1.72E-05,1,0.999551974,38.01703262,1.79982216,16.89999923,1.812694782,0.30606893,25,-9.76E-05,0.192571374,2.38E-05,299.9541016,299.9541016,4267.165527,4322.44873,54.94145025,18.00523974,7.180387497,0,0,0,38,299.9426575,1,6,1,,,1.719818115,54.25220108,,,,,,,,,,,,,,,,
,3988433675,299.9541016,3898.194702,0.191581262,1.55E-05,1,0.999551974,38.01703262,1.799875331,16.90999977,1.803391557,0.304434603,25,-0.000103653,0.191576404,1.72E-05,299.9541016,299.9541016,3873.186768,3923.202637,54.61863767,18.00452999,7.181133747,0,0,0,38,299.9422302,1,6,1,,,1.718444824,54.25220108,,,,,,,,,,,,,,,,
,3988433683,299.9541016,3499.527222,0.190275296,1.67E-05,1,0.999551974,38.01703262,1.799853563,16.89999923,1.7910782,0.302348962,25,-0.000103676,0.190270471,1.63E-05,299.9541016,299.9541016,3474.907471,3524.146973,54.94145025,18.00579867,7.182634354,0,0,0,38,299.9433899,1,6,1,,,1.734161377,54.74095917,,,,,,,,,,,,,,,,
,3988433691,299.9541016,3096.419434,0.188511123,1.47E-05,1,0.999551974,38.01703262,1.799883783,16.90999977,1.774504797,0.299528362,25,-0.000105084,0.188506344,1.38E-05,299.9541016,299.9541016,3074.433105,3118.405762,54.98912958,18.00529645,7.183959961,0,0,0,38,299.9429626,1,6,1,,,1.72088623,54.74095917,,,,,,,,,,,,,,,,
,3988433699,299.9541016,2696.571289,0.185962801,1.81E-05,1,0.999551974,38.01703262,1.799880772,16.89999923,1.750517979,0.295454745,25,-0.000106226,0.185958088,1.11E-05,299.9541016,299.9541016,2671.953857,2721.188721,54.95161142,18.00392107,7.184549809,0,0,0,38,299.9432373,1,6,1,,,1.717681885,54.25220108,,,,,,,,,,,,,,,,
,3988433705,299.9541016,2401.947632,0.183188332,2.53E-05,1,0.999551974,38.01703262,1.799860052,16.89999923,1.724379261,0.291058016,25,-0.000103097,0.183183688,1.24E-05,299.9541016,299.9541016,2373.758545,2430.136719,55.1978244,18.00601683,7.185465336,0,0,0,38,299.9430847,1,6,1,,,1.733093262,55.22971725,,,,,,,,,,,,,,,,
,3988433712,299.9541016,2052.781677,0.178314577,3.86E-05,1,0.999551974,38.01703262,1.79988915,16.89999923,1.678551471,0.28318273,25,-0.000114821,0.178310065,-2.35E-06,299.9541016,299.9541016,2028.461792,2077.101563,54.99303773,18.00563794,7.186230659,0,0,0,38,299.9419556,1,6,1,,,1.717071533,55.22971725,,,,,,,,,,,,,,,,
,3988433718,299.9541016,1749.42218,0.171716419,5.79E-05,1,0.999551974,38.01703262,1.799926777,16.89999923,1.616446847,0.272865556,25,-9.40E-05,0.171712063,1.43E-05,299.9541016,299.9541016,1724.604736,1774.239624,54.86875879,18.0047439,7.18603754,0,0,0,38,299.9407959,1,6,1,,,1.713256836,55.22971725,,,,,,,,,,,,,,,,
,3988433723,299.9541016,1506.457397,0.163503894,8.21E-05,1,0.999551974,38.01703262,1.799851546,16.89999923,1.539074249,0.259812659,25,-8.87E-05,0.163499746,1.44E-05,299.9541016,299.9541016,1478.44458,1534.470215,55.10559223,18.00324383,7.187715054,0,0,0,38,299.9388123,1,6,1,,,1.734771729,55.71847534,,,,,,,,,,,,,,,,
,3988433728,299.9541016,1250.701782,0.151672077,0.000115777,1,0.999551974,38.01703262,1.799875082,16.89999923,1.427733623,0.240926775,25,-9.16E-05,0.151668234,4.07E-06,299.9541016,299.9541016,1226.279541,1275.124023,55.02195798,18.00446873,7.18865633,0,0,0,38,299.9422302,1,6,1,,,1.706237793,55.22971725,,,,,,,,,,,,,,,,
,3988433733,299.9541016,1004.970123,0.135246267,0.00015783,1,0.999551974,38.01703262,1.799867761,16.89999923,1.273138715,0.214650283,25,-0.000101212,0.135242853,-1.59E-05,299.9541016,299.9541016,980.5669556,1029.373291,55.23299768,18.00450058,7.18902874,0,0,0,38,299.9419556,1,6,1,,,1.728973389,55.22971725,,,,,,,,,,,,,,,,
,3988433737,299.9541016,801.3565674,0.118127484,0.00019688,1,0.999551974,38.01703262,1.799848461,16.89999923,1.111986719,0.187437156,25,-9.28E-05,0.118124504,-1.83E-05,299.9541016,299.9541016,776.3319092,826.3812256,55.21580186,18.00601106,7.190124035,0,0,0,38,299.9406738,1,6,1,,,1.718902588,55.22971725,,,,,,,,,,,,,,,,
,3988433741,299.9541016,606.0313416,0.097095919,0.000240531,1,0.999551974,38.01703262,1.799877525,16.89999923,0.914033057,0.154000706,25,-8.35E-05,0.097093474,-2.22E-05,299.9541016,299.9541016,578.0114136,634.0512695,55.2087672,18.00561657,7.19053936,0,0,0,38,299.940094,1,6,1,,,1.721343994,55.71847534,,,,,,,,,,,,,,,,
,3988433744,299.9541016,452.1098022,0.078415458,0.00027601,1,0.999551974,38.01703262,1.799893195,16.89999923,0.738198169,0.124306534,25,-7.45E-05,0.078413488,-2.50E-05,299.9541016,299.9541016,424.3303528,479.8892517,55.00632541,18.00511329,7.190331936,0,0,0,38,299.9413757,1,6,1,,,1.718139648,55.22971725,,,,,,,,,,,,,,,,
,3988433747,299.9541016,306.5123444,0.057109916,0.000314874,1,0.999551974,38.01703262,1.799858972,16.89999923,0.537648986,0.090354412,25,-7.30E-05,0.057108493,-3.70E-05,299.9541016,299.9541016,281.8925171,331.1321716,55.01492333,18.0048429,7.191871643,0,0,0,38,299.9406738,1,6,1,,,1.719207764,55.22971725,,,,,,,,,,,,,,,,
,3988433749,299.9541016,203.9638824,0.040926002,0.000356635,1,0.999551974,38.01703262,1.799853141,16.89999923,0.385314279,0.064593042,25,-6.89E-05,0.040924992,-4.31E-05,299.9541016,299.9541016,176.1463318,231.7814331,54.9977275,18.00414906,7.191269875,0,0,0,38,299.9419556,1,6,1,,,1.721343994,55.22971725,,,,,,,,,,,,,,,,
,3988433753,299.9541016,37.79196167,0.022491196,0.000409232,1,0.999551974,38.01703262,1.799847069,16.89999923,0.211691364,0.035225436,2.5,-6.49E-05,0.022490659,-5.08E-05,299.9541016,299.9541016,34.79424667,40.78967667,55.07354547,18.00503987,7.191850185,0,0,0,38,299.9406738,1,6,1,,,1.713409424,55.71847534,,,,,,,,,,,,,,,,
,3988433753,299.9541016,7.25766468,3.48E-05,0.000532392,1,0.999551974,38.01703262,1.799831234,16.89999923,0.000431611,-0.000557167,2.5,-6.51E-05,3.49E-05,-6.51E-05,299.9541016,299.9541016,-20.27891731,34.79424667,55.04306195,18.00472886,7.191857338,0,0,0,38,299.9412231,1,6,1,,,1.714477539,54.74095917,,,,,,,,,,,,,,,,
,3988433754,299.9541016,-44.89397907,-0.011854136,0.00045485,1,0.999551974,38.01703262,1.799853344,16.89999923,-0.111439657,-0.01935749,2.5,-4.99E-05,-0.0118538,-5.74E-05,299.9541016,299.9541016,-69.50904083,-20.27891731,55.04775172,18.00648926,7.192058086,0,0,0,38,299.9421082,1,6,1,,,1.718902588,54.74095917,,,,,,,,,,,,,,,,
,3988433755,299.9541016,-94.32173157,-0.022187665,0.000407181,1,0.999551974,38.01703262,1.799847634,16.89999923,-0.208678419,-0.035671785,2.5,-3.39E-05,-0.022187073,-4.79E-05,299.9541016,299.9541016,-119.1344223,-69.50904083,55.20642231,18.0064825,7.192802906,0,0,0,38,299.940094,1,6,1,,,1.717071533,55.71847534,,,,,,,,,,,,,,,,
,3988433756,299.9541016,-143.7661552,-0.031597743,0.000375868,1,0.999551974,38.01703262,1.799895486,16.89999923,-0.297223223,-0.05060219,2.5,-2.70E-05,-0.031596913,-4.70E-05,299.9541016,299.9541016,-168.3978882,-119.1344223,54.98287656,18.00538685,7.192835331,0,0,0,38,299.9402466,1,6,1,,,1.71661377,55.22971725,,,,,,,,,,,,,,,,
,3988433758,299.9541016,-244.293129,-0.04852687,0.00033062,1,0.999551974,38.01703262,1.799848509,16.89999923,-0.456499175,-0.077449949,2.5,-1.38E-05,-0.048525613,-4.44E-05,299.9541016,299.9541016,-271.7249451,-216.8613129,55.21971,18.00516862,7.192584515,0,0,0,38,299.9390869,1,6,1,,,1.716308594,55.22971725,,,,,,,,,,,,,,,,
,3988433761,299.9541016,-389.7048798,-0.070752862,0.000286425,1,0.999551974,38.01703262,1.799877278,16.89999923,-0.665631571,-0.112695118,2.5,4.37E-06,-0.070751045,-4.03E-05,299.9541016,299.9541016,-420.9249268,-358.4848328,54.90158719,18.00658676,7.193720341,0,0,0,38,299.9399414,1,6,1,,,1.718444824,54.74095917,,,,,,,,,,,,,,,,
,3988433763,299.9541016,-489.7485046,-0.083916337,0.000257689,1,0.999551974,38.01703262,1.799879623,16.89999923,-0.789489374,-0.13356203,2.5,1.58E-05,-0.083914188,-3.71E-05,299.9541016,299.9541016,-520.9661255,-458.5308838,54.87657508,18.00687773,7.194139957,0,0,0,38,299.9371033,1,6,1,,,1.728210449,54.74095917,,,,,,,,,,,,,,,,
,3988433767,299.9541016,-688.8476868,-0.106777821,0.000218627,1,0.999551974,38.01703262,1.799884948,16.89999923,-1.004582176,-0.169902832,2.5,2.50E-05,-0.10677509,-4.23E-05,299.9541016,299.9541016,-713.7770386,-663.918335,55.19547951,18.00547194,7.193949699,0,0,0,38,299.9356689,1,6,1,,,1.714477539,55.71847534,,,,,,,,,,,,,,,,
,3988433770,299.9541016,-843.3072815,-0.121245467,0.00018687,1,0.999551974,38.01703262,1.799859974,16.89999923,-1.140695712,-0.192831244,2.5,3.80E-05,-0.121242372,-3.85E-05,299.9541016,299.9541016,-867.9246826,-818.6898804,55.27051585,18.00530937,7.194699287,0,0,0,38,299.9380798,1,6,1,,,1.701965332,54.74095917,,,,,,,,,,,,,,,,
,3988433775,299.9541016,-1057.659302,-0.133671846,0.000160575,1,0.999551974,38.01703262,1.799875332,16.89999923,-1.258255344,-0.212552479,25,5.75E-05,-0.133668445,-2.68E-05,299.9541016,299.9541016,-1057.659302,-1057.659302,54.96177259,18.00612607,7.195050716,0,0,0,38,299.9396667,1,6,1,,,1.718902588,55.22971725,,,,,,,,,,,,,,,,
,3988433780,299.9541016,-1314.426941,-0.155619325,0.000103943,1,0.999551974,38.01703262,1.799899322,16.89999923,-1.46486535,-0.247460941,25,6.63E-05,-0.155615365,-3.19E-05,299.9541016,299.9541016,-1363.473755,-1265.380127,55.02273961,18.0037491,7.196398735,0,0,0,38,299.9390869,1,6,1,,,1.718139648,55.22971725,,,,,,,,,,,,,,,,
,3988433784,299.9541016,-1534.25531,-0.164391693,7.89E-05,1,0.999551974,38.01703262,1.799894792,16.89999923,-1.547454322,-0.261307579,25,8.09E-05,-0.164387516,-2.28E-05,299.9541016,299.9541016,-1562.084717,-1506.425903,55.00398053,18.0059327,7.196602821,0,0,0,38,299.9379578,1,6,1,,,1.71875,55.22971725,,,,,,,,,,,,,,,,
,3988433790,299.9541016,-1837.029175,-0.173623519,5.01E-05,1,0.999551974,38.01703262,1.799847882,16.89999923,-1.634324004,-0.275914751,25,9.18E-05,-0.173619112,-1.77E-05,299.9541016,299.9541016,-1864.65625,-1809.4021,55.14623692,18.0056719,7.196771622,0,0,0,38,299.940094,1,6,1,,,1.720275879,54.74095917,,,,,,,,,,,,,,,,
,3988433795,299.9541016,-2085.534546,-0.178728433,3.66E-05,1,0.999551974,38.01703262,1.799859223,16.89999923,-1.682401725,-0.283942687,25,0.000103684,-0.178723903,-9.05E-06,299.9541016,299.9541016,-2110.263916,-2060.805176,55.11184526,18.00497797,7.197862148,0,0,0,38,299.9423828,1,6,1,,,1.733856201,55.71847534,,,,,,,,,,,,,,,,
,3988433802,299.9541016,-2428.683594,-0.183455516,2.26E-05,1,0.999551974,38.01703262,1.799851378,16.89999923,-1.726877547,-0.29153202,25,9.78E-05,-0.183450862,-1.79E-05,299.9541016,299.9541016,-2453.651123,-2403.716064,55.11028201,18.00643178,7.19862318,0,0,0,38,299.9403687,1,6,1,,,1.734924316,55.71847534,,,,,,,,,,,,,,,,
,3988433809,299.9541016,-2784.80188,-0.186513795,1.11E-05,1,0.999551974,38.01703262,1.799806689,16.89999923,-1.755624221,-0.296375526,25,0.000100451,-0.186509063,-1.72E-05,299.9541016,299.9541016,-2812.881348,-2756.722412,55.16343274,18.00458378,7.199179173,0,0,0,38,299.9409485,1,6,1,,,1.719055176,55.22971725,,,,,,,,,,,,,,,,
,3988433816,299.9541016,-3137.487061,-0.18862504,1.14E-05,1,0.999551974,38.01703262,1.799877086,16.89999923,-1.775564648,-0.299743792,25,0.000101373,-0.188620255,-1.76E-05,299.9541016,299.9541016,-3161.506836,-3113.467285,55.07120058,18.00524205,7.200101852,0,0,0,38,299.9406738,1,6,1,,,1.717834473,55.22971725,,,,,,,,,,,,,,,,
,3988433824,299.9541016,-3535.387817,-0.190357682,1.60E-05,1,0.999551974,38.01703262,1.79987668,16.89999923,-1.791858562,-0.302587973,25,9.26E-05,-0.190352848,-2.74E-05,299.9541016,299.9541016,-3560.414795,-3510.36084,54.95082979,18.00472353,7.201042652,0,0,0,38,299.9411011,1,6,1,,,1.719818115,55.22971725,,,,,,,,,,,,,,,,
,3988433832,299.9541016,-3927.199951,-0.19162686,1.36E-05,1,0.999551974,38.01703262,1.799868122,16.89999923,-1.803810246,-0.304526353,25,0.000101501,-0.191621999,-1.93E-05,299.9541016,299.9541016,-3951.050537,-3903.349365,55.12747783,18.00464648,7.20219183,0,0,0,38,299.9389343,1,6,1,,,1.717529297,55.71847534,,,,,,,,,,,,,,,,
,3988433841,299.9541016,-4375.187988,-0.192715552,7.87E-06,1,0.999551974,38.01703262,1.799886834,16.89999923,-1.814077772,-0.306253344,25,0.000102732,-0.192710665,-1.88E-05,299.9541016,299.9541016,-4403.007813,-4347.368164,55.12278806,18.00522697,7.203453064,0,0,0,38,299.9412231,1,6,1,,,1.734619141,55.22971725,,,,,,,,,,,,,,,,
,3988433850,299.9541016,-4828.945313,-0.193583502,1.70E-05,1,0.999551974,38.01703262,1.799880336,16.89999923,-1.822242021,-0.307628844,25,0.000103475,-0.193578594,-1.86E-05,299.9541016,299.9541016,-4853.832031,-4804.058594,55.02352124,18.00408717,7.204401493,0,0,0,38,299.940094,1,6,1,,,1.71295166,55.71847534,,,,,,,,,,,,,,,,
,3988433860,299.9541016,-5323.575195,-0.194337034,1.84E-05,1,0.999551974,38.01703262,1.799887204,16.89999923,-1.829339895,-0.308839971,25,0.000102539,-0.194332107,-2.00E-05,299.9541016,299.9541016,-5348.590332,-5298.560059,54.92347279,18.00342159,7.205907822,0,0,0,38,299.9411011,1,6,1,,,1.70501709,55.71847534,,,,,,,,,,,,,,,,
,3988433870,299.9541016,-5827.229004,-0.194955255,7.44E-06,1,0.999551974,38.01703262,1.79990811,16.89999923,-1.835187196,-0.309784776,25,0.000107232,-0.194950316,-1.57E-05,299.9541016,299.9541016,-5851.44873,-5803.009277,55.02430287,18.00429063,7.207036972,0,0,0,38,299.9392395,1,6,1,,,1.718902588,55.71847534,,,,,,,,,,,,,,,,
,3988433880,299.9541016,-6318.587402,-0.195472399,1.70E-05,1,0.999551974,38.01703262,1.799876839,16.89999923,-1.840018742,-0.310632233,25,0.000104214,-0.195467445,-1.90E-05,299.9541016,299.9541016,-6343.202637,-6293.972168,55.14545529,18.00437075,7.207835197,0,0,0,38,299.9393921,1,6,1,,,1.717376709,55.71847534,,,,,,,,,,,,,,,,
,3988433891,299.9541016,-6872.402588,-0.195952236,9.46E-06,1,0.999551974,38.01703262,1.799902166,16.89999923,-1.844561145,-0.311397848,25,0.000104587,-0.195947271,-1.89E-05,299.9541016,299.9541016,-6896.81543,-6847.989746,54.55454413,18.0042364,7.209508896,0,0,0,38,299.941803,1,6,1,,,1.713256836,55.22971725,,,,,,,,,,,,,,,,
,3988433903,299.9541016,-7468.488281,-0.196394276,1.51E-05,1,0.999551974,38.01703262,1.799894811,16.89999923,-1.848698913,-0.312193047,25,9.48E-05,-0.196389295,-2.90E-05,299.9541016,299.9541016,-7492.92041,-7444.056152,55.11106363,18.00473146,7.211996078,0,0,0,38,299.9399414,1,6,1,,,1.717529297,56.20723343,,,,,,,,,,,,,,,,
,3988433915,299.9541016,-8066.840332,-0.196779116,1.52E-05,1,0.999551974,38.01703262,1.799906939,16.89999923,-1.852346111,-0.312733625,25,0.000102781,-0.19677413,-2.12E-05,299.9541016,299.9541016,-8090.996094,-8042.68457,55.11575341,18.00413914,7.212727547,0,0,0,38,299.9393921,1,6,1,,,1.718902588,55.71847534,,,,,,,,,,,,,,,,
,3988433927,299.9541016,-8667.102051,-0.197120717,1.84E-05,1,0.999551974,38.01703262,1.799889323,16.89999923,-1.855550389,-0.313235525,25,0.000106984,-0.197115726,-1.72E-05,299.9541016,299.9541016,-8694.905273,-8639.298828,55.04618847,18.00378871,7.214312553,0,0,0,38,299.9412231,1,6,1,,,1.713867188,55.71847534,,,,,,,,,,,,,,,,
,3988433940,299.9541016,-9311.384277,-0.197442971,1.16E-05,1,0.999551974,38.01703262,1.799895891,16.89999923,-1.858591796,-0.313741081,25,0.000107957,-0.197437974,-1.64E-05,299.9541016,299.9541016,-9338.773438,-9283.995117,54.98600307,18.00303245,7.215401173,0,0,0,38,299.9409485,1,6,1,,,1.719207764,55.22971725,,,,,,,,,,,,,,,,
,3988433953,299.9541016,-9959.475098,-0.197724466,1.36E-05,1,0.999551974,38.01703262,1.799924909,16.89999923,-1.861278813,-0.314147046,25,0.000113016,-0.197719467,-1.16E-05,299.9541016,299.9541016,-9987.299805,-9931.650391,54.90705859,18.00339463,7.216706276,0,0,0,38,299.9413757,1,6,1,,,1.719818115,55.22971725,,,,,,,,,,,,,,,,
,3988433967,299.9541016,-10659.54834,-0.19800528,2.16E-06,1,0.999551974,38.01703262,1.799956122,16.89999923,-1.863933994,-0.314715994,25,0.000100683,-0.198000267,-2.40E-05,299.9541016,299.9541016,-10683.54883,-10635.54785,55.02977427,18.00555552,7.218401432,0,0,0,38,299.9430847,1,6,1,,,1.728515625,55.71847534,,,,,,,,,,,,,,,,
,3988433981,299.9541016,-11357.28271,-0.198254926,1.45E-05,1,0.999551974,38.01703262,1.799863494,16.89999923,-1.866194096,-0.315073302,25,0.000103305,-0.198249909,-2.16E-05,299.9541016,299.9541016,-11381.7002,-11332.86523,54.89767905,18.00588744,7.220314026,0,0,0,38,299.9407959,1,6,1,,,1.719055176,55.71847534,,,,,,,,,,,,,,,,
,3988433996,299.9541016,-12103.17236,-0.198490862,1.48E-05,1,0.999551974,38.01703262,1.799900145,16.89999923,-1.868472087,-0.315337279,25,0.00011587,-0.198485848,-9.13E-06,299.9541016,299.9541016,-12127.19434,-12079.15039,55.08058012,18.00449273,7.222223759,0,0,0,38,299.9382324,1,6,1,,,1.705322266,55.22971725,,,,,,,,,,,,,,,,
,3988434011,299.9541016,-12849.1416,-0.198719368,1.44E-05,1,0.999551974,38.01703262,1.799869025,16.89999923,-1.870561345,-0.315872874,25,9.71E-05,-0.198714339,-2.80E-05,299.9541016,299.9541016,-12873.75684,-12824.52637,55.30881565,18.00361764,7.223946571,0,0,0,38,299.9448242,1,6,1,,,1.721038818,55.71847534,,,,,,,,,,,,,,,,
,3988434027,299.9541016,-13650.3291,-0.198927125,1.03E-05,1,0.999551974,38.01703262,1.799900704,16.89999923,-1.872539153,-0.316268101,25,9.08E-05,-0.198922088,-3.44E-05,299.9541016,299.9541016,-13677.77734,-13622.88086,55.13607575,18.00356523,7.225290775,0,0,0,38,299.9429626,1,6,1,,,1.735992432,55.22971725,,,,,,,,,,,,,,,,
,3988434043,299.9541016,-14441.23193,-0.199127817,1.97E-05,1,0.999551974,38.01703262,1.799891659,16.89999923,-1.874420271,-0.316578711,25,9.16E-05,-0.199122776,-3.37E-05,299.9541016,299.9541016,-14468.84961,-14413.61426,55.22908954,18.00220041,7.226986408,0,0,0,38,299.9403687,1,6,1,,,1.72164917,55.71847534,,,,,,,,,,,,,,,,
,3988434059,299.9541016,-15241.96436,-0.199311752,1.59E-05,1,0.999551974,38.01703262,1.79989962,16.89999923,-1.876152073,-0.31691822,25,8.69E-05,-0.199306706,-3.86E-05,299.9541016,299.9541016,-15267.17969,-15216.74902,54.97349701,18.00312755,7.229482174,0,0,0,38,299.9442444,1,6,1,,,1.735076904,55.71847534,,,,,,,,,,,,,,,,
