INFO,unknown,OVEN_SOFTWARE_VERSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3988426565,299.9541016,17790.75,0.371587557,2.50E-05,1,0.999551974,38.01703262,1.786559657,16.66999981,3.472390214,0.586831164,25,-0.000132941,0.371578139,0.000100818,299.9541016,299.9541016,17766.75,17814.75,54.88360973,18.00265907,7.129892349,0,0,0,38,299.9430847,1,6,1,,,1.695861816,53.76344299,,,,,,,,,,,,,,,,
,3988426583,299.9541016,16894.46191,0.371205496,1.66E-05,1,0.999551974,38.01703262,1.786638461,16.66999981,3.468905615,0.58663163,25,-9.23E-05,0.371196059,0.000141221,299.9541016,299.9541016,16870.27734,16918.64648,54.65224769,18.00028019,7.133565426,0,0,0,38,299.9390869,1,6,1,,,1.695861816,54.25220108,,,,,,,,,,,,,,,,
,3988426600,299.9541016,16046.42627,0.370834573,2.71E-05,1,0.999551974,38.01703262,1.786540868,16.66999981,3.465320857,0.585619262,25,-0.000134538,0.370825169,9.88E-05,299.9541016,299.9541016,16018.78516,16074.06738,54.74604312,18.00184388,7.136818409,0,0,0,38,299.9379578,1,6,1,,,1.696624756,54.25220108,,,,,,,,,,,,,,,,
,3988426617,299.9541016,15196.09229,0.370437651,2.00E-05,1,0.999551974,38.01703262,1.786546644,16.66999981,3.461600242,0.585126807,25,-0.00012025,0.370428245,0.000112901,299.9541016,299.9541016,15171.04785,15221.13672,54.81638968,18.002451,7.139745712,0,0,0,38,299.9402466,1,6,1,,,1.697235107,53.76344299,,,,,,,,,,,,,,,,
,3988426633,299.9541016,14398.67627,0.370039886,3.34E-05,1,0.999551974,38.01703262,1.786499325,16.66999981,3.457786458,0.58452547,25,-0.000115648,0.370030485,0.000117287,299.9541016,299.9541016,14374.65234,14422.7002,54.87423019,18.00112108,7.143556118,0,0,0,38,299.941803,1,6,1,,,1.696014404,54.74095917,,,,,,,,,,,,,,,,
,3988426650,299.9541016,13553.6333,0.369573493,1.65E-05,1,0.999551974,38.01703262,1.78650143,16.66999981,3.453440924,0.583738284,25,-0.000121011,0.369564104,0.000111668,299.9541016,299.9541016,13528.99219,13578.27441,54.96724399,18.00194736,7.145713329,0,0,0,38,299.9456787,1,6,1,,,1.694641113,54.25220108,,,,,,,,,,,,,,,,
,3988426665,299.9541016,12805.89307,0.369125109,3.25E-05,1,0.999551974,38.01703262,1.786548143,16.66999981,3.449346699,0.583001434,25,-0.000125557,0.369115732,0.000106871,299.9541016,299.9541016,12778.28223,12833.50391,54.9648991,18.00112689,7.149377346,0,0,0,38,299.9430847,1,6,1,,,1.699523926,54.25220108,,,,,,,,,,,,,,,,
,3988426680,299.9541016,12053.96387,0.368677526,2.02E-05,1,0.999551974,38.01703262,1.786545758,16.66999981,3.445153885,0.582327852,25,-0.000121786,0.368668155,0.000110391,299.9541016,299.9541016,12032.58203,12075.3457,54.60925812,18.00212858,7.152041912,0,0,0,38,299.9371033,1,6,1,,,1.697387695,54.74095917,,,,,,,,,,,,,,,,
,3988426695,299.9541016,11313.4668,0.368138099,1.99E-05,1,0.999551974,38.01703262,1.786567465,16.66999981,3.440161722,0.581437412,25,-0.000126489,0.368128743,0.000105379,299.9541016,299.9541016,11289.03516,11337.89844,54.95317467,18.00072052,7.154264927,0,0,0,38,299.9388123,1,6,1,,,1.701202393,54.74095917,,,,,,,,,,,,,,,,
,3988426709,299.9541016,10612.68555,0.367628349,2.09E-05,1,0.999551974,38.01703262,1.786535902,16.66999981,3.435319978,0.580733272,25,-0.000114463,0.367618995,0.000117113,299.9541016,299.9541016,10588.46582,10636.90527,54.75854917,18.00244235,7.15736866,0,0,0,38,299.9392395,1,6,1,,,1.696624756,54.74095917,,,,,,,,,,,,,,,,
,3988426723,299.9541016,9915.513184,0.36703113,2.48E-05,1,0.999551974,38.01703262,1.786530145,16.66999981,3.429721709,0.579827522,25,-0.000110078,0.367021786,0.000121149,299.9541016,299.9541016,9890.895508,9940.130859,54.83827528,18.00151545,7.158967018,0,0,0,38,299.9349365,1,6,1,,,1.696472168,54.74095917,,,,,,,,,,,,,,,,
,3988426736,299.9541016,9271.768555,0.366419957,2.18E-05,1,0.999551974,38.01703262,1.78654859,16.66999981,3.424060349,0.578778404,25,-0.000119494,0.366410633,0.000111375,299.9541016,299.9541016,9247.169922,9296.367188,54.8195162,18.00195033,7.161346912,0,0,0,38,299.9379578,1,6,1,,,1.698455811,54.74095917,,,,,,,,,,,,,,,,
,3988426749,299.9541016,8619.817871,0.365737959,3.16E-05,1,0.999551974,38.01703262,1.786524098,16.66999981,3.417658739,0.577591211,25,-0.000130233,0.365728657,0.000100232,299.9541016,299.9541016,8598.036133,8641.599609,54.9375421,18.00062172,7.164286137,0,0,0,38,299.9413757,1,6,1,,,1.700439453,54.74095917,,,,,,,,,,,,,,,,
,3988426761,299.9541016,8024.377197,0.36504299,2.48E-05,1,0.999551974,38.01703262,1.786541576,16.66999981,3.411158423,0.57672826,25,-0.000105494,0.365033688,0.000124555,299.9541016,299.9541016,8000.135742,8048.618652,54.95551956,18.00099835,7.165249825,0,0,0,38,299.9386597,1,6,1,,,1.694946289,54.74095917,,,,,,,,,,,,,,,,
,3988426773,299.9541016,7429.148926,0.36424988,3.57E-05,1,0.999551974,38.01703262,1.786517843,16.66999981,3.403728082,0.575318996,25,-0.000121207,0.364240607,0.000108365,299.9541016,299.9541016,7407.479492,7450.818359,54.92034628,18.00204565,7.167815208,0,0,0,38,299.9371033,1,6,1,,,1.698608398,55.22971725,,,,,,,,,,,,,,,,
,3988426785,299.9541016,6830.929932,0.36333729,2.56E-05,1,0.999551974,38.01703262,1.786523191,16.66999981,3.395241232,0.57369681,25,-0.000140453,0.36332805,8.86E-05,299.9541016,299.9541016,6806.307617,6855.552246,55.00945193,18.00238789,7.169993877,0,0,0,38,299.9390869,1,6,1,,,1.697387695,56.20723343,,,,,,,,,,,,,,,,
,3988426796,299.9541016,6281.08667,0.362350818,1.84E-05,1,0.999551974,38.01703262,1.786561961,16.66999981,3.386056134,0.572380671,25,-0.000115551,0.362341586,0.000112867,299.9541016,299.9541016,6256.262207,6305.911133,55.02899264,18.00104319,7.171240807,0,0,0,38,299.9386597,1,6,1,,,1.695556641,55.22971725,,,,,,,,,,,,,,,,
,3988426806,299.9541016,5780.973145,0.361327167,2.90E-05,1,0.999551974,38.01703262,1.78656028,16.66999981,3.376492256,0.570733915,25,-0.000118371,0.361317961,0.000109419,299.9541016,299.9541016,5756.150879,5805.79541,54.90002393,18.00041954,7.172498703,0,0,0,38,299.9422302,1,6,1,,,1.69708252,54.74095917,,,,,,,,,,,,,,,,
,3988426817,299.9541016,5235.253662,0.359988624,3.06E-05,1,0.999551974,38.01703262,1.78652455,16.66999981,3.363914002,0.568632701,25,-0.00011536,0.35997945,0.000111605,299.9541016,299.9541016,5210.038574,5260.46875,54.95551956,18.00278176,7.174530506,0,0,0,38,299.9409485,1,6,1,,,1.696777344,55.22971725,,,,,,,,,,,,,,,,
,3988426826,299.9541016,4786.125244,0.358652381,3.57E-05,1,0.999551974,38.01703262,1.786532214,16.66999981,3.35144249,0.566518769,25,-0.000115546,0.35864324,0.000110591,299.9541016,299.9541016,4761.919434,4810.331055,55.01492333,18.00121249,7.176239014,0,0,0,38,299.9376526,1,6,1,,,1.695861816,54.74095917,,,,,,,,,,,,,,,,
,3988426835,299.9541016,4340.815674,0.35699993,2.00E-05,1,0.999551974,38.01703262,1.786535006,16.66999981,3.335998685,0.563953729,25,-0.000110291,0.356990827,0.00011482,299.9541016,299.9541016,4316.395996,4365.235352,54.70149029,18.00136429,7.17748785,0,0,0,38,299.9367981,1,6,1,,,1.696624756,55.22971725,,,,,,,,,,,,,,,,
,3988426844,299.9541016,3891.351563,0.354941109,3.70E-05,1,0.999551974,38.01703262,1.786532077,16.66999981,3.31673528,0.560814677,25,-9.75E-05,0.354932049,0.000126376,299.9541016,299.9541016,3866.724609,3915.978516,54.87344856,18.00139683,7.178565502,0,0,0,38,299.9402466,1,6,1,,,1.69708252,54.74095917,,,,,,,,,,,,,,,,
,3988426852,299.9541016,3495.07959,0.352573399,3.33E-05,1,0.999551974,38.01703262,1.786559199,16.66999981,3.294692151,0.556887724,25,-0.000117596,0.352564412,0.000104751,299.9541016,299.9541016,3470.055176,3520.104004,54.84296505,18.0015624,7.179469109,0,0,0,38,299.9403687,1,6,1,,,1.696014404,54.74095917,,,,,,,,,,,,,,,,
,3988426860,299.9541016,3093.576538,0.349440248,2.79E-05,1,0.999551974,38.01703262,1.786544478,16.66999981,3.26536964,0.552039575,25,-0.000105315,0.349431332,0.000115068,299.9541016,299.9541016,3068.775879,3118.377197,54.7538594,18.00148266,7.180912018,0,0,0,38,299.9378052,1,6,1,,,1.699371338,56.20723343,,,,,,,,,,,,,,,,
,3988426868,299.9541016,2701.495117,0.345076857,3.74E-05,1,0.999551974,38.01703262,1.786542574,16.66999981,3.224581916,0.545206804,25,-9.75E-05,0.345068048,0.00012016,299.9541016,299.9541016,2673.92041,2729.069824,54.93519722,18.00108443,7.182976723,0,0,0,38,299.9356689,1,6,1,,,1.697540283,55.22971725,,,,,,,,,,,,,,,,
,3988426874,299.9541016,2392.89502,0.340437265,4.38E-05,1,0.999551974,38.01703262,1.786483451,16.66999981,3.181153415,0.537685413,25,-0.00011476,0.340428585,1.00E-04,299.9541016,299.9541016,2370.920654,2414.869385,55.05009661,18.00153374,7.182029724,0,0,0,38,299.9402466,1,6,1,,,1.695556641,55.22971725,,,,,,,,,,,,,,,,
,3988426881,299.9541016,2048.541077,0.332540099,6.46E-05,1,0.999551974,38.01703262,1.786493539,16.66999981,3.107381356,0.525189696,25,-0.000114876,0.332531621,9.49E-05,299.9541016,299.9541016,2023.237915,2073.844238,54.89924231,18.00111907,7.184274197,0,0,0,38,299.9412231,1,6,1,,,1.701660156,55.22971725,,,,,,,,,,,,,,,,
,3988426887,299.9541016,1749.174561,0.322002819,9.33E-05,1,0.999551974,38.01703262,1.786501453,16.66999981,3.008915021,0.508638753,25,-0.000101754,0.321994603,0.000101361,299.9541016,299.9541016,1724.552368,1773.796753,54.74682474,18.00256821,7.185371876,0,0,0,38,299.9367981,1,6,1,,,1.697845459,55.22971725,,,,,,,,,,,,,,,,
,3988426892,299.9541016,1502.804871,0.308590895,0.000135834,1,0.999551974,38.01703262,1.786499818,16.66999981,2.883584529,0.487463697,25,-9.63E-05,0.30858302,9.83E-05,299.9541016,299.9541016,1477.987427,1527.622314,54.7812164,18.00159031,7.186137199,0,0,0,38,299.9392395,1,6,1,,,1.696929932,55.22971725,,,,,,,,,,,,,,,,
,3988426897,299.9541016,1251.866028,0.288535698,0.000202618,1,0.999551974,38.01703262,1.786538771,16.66999981,2.696287669,0.455506559,25,-0.000120783,0.288528354,6.12E-05,299.9541016,299.9541016,1229.455811,1274.276245,54.80466525,18.00178534,7.186663151,0,0,0,38,299.9398193,1,6,1,,,1.701812744,55.22971725,,,,,,,,,,,,,,,,
,3988426902,299.9541016,1002.931976,0.259149627,0.000289855,1,0.999551974,38.01703262,1.786542819,16.66999981,2.421702496,0.409031721,25,-0.000117523,0.259143037,4.60E-05,299.9541016,299.9541016,978.5288696,1027.335083,54.803102,18.00124468,7.187217712,0,0,0,38,299.9371033,1,6,1,,,1.694641113,54.74095917,,,,,,,,,,,,,,,,
,3988426906,299.9541016,803.5304565,0.22701316,0.000372523,1,0.999551974,38.01703262,1.786496764,16.66999981,2.121366901,0.358140633,25,-0.000119978,0.227007397,2.32E-05,299.9541016,299.9541016,775.9224243,831.1384888,54.92269116,18.00135078,7.18756485,0,0,0,38,299.9388123,1,6,1,,,1.712036133,55.22971725,,,,,,,,,,,,,,,,
,3988426910,299.9541016,610.2195435,0.186253963,0.000474057,1,0.999551974,38.01703262,1.786500003,16.66999981,1.740506331,0.293730701,25,-0.000109987,0.186249242,7.52E-06,299.9541016,299.9541016,585.5830078,634.8560791,54.87344856,18.00216525,7.188326836,0,0,0,38,299.938385,1,6,1,,,1.69631958,56.69599533,,,,,,,,,,,,,,,,
,3988426912,299.9541016,477.4772644,0.149400698,0.000547056,1,0.999551974,38.01703262,1.786499951,16.66999981,1.396150238,0.235432018,25,-0.000107431,0.149396923,-1.32E-05,299.9541016,299.9541016,431.0162964,523.9382324,55.21033046,18.00270447,7.188466549,0,0,0,38,299.9353638,1,6,1,,,1.701202393,54.74095917,,,,,,,,,,,,,,,,
,3988426916,299.9541016,304.2027588,0.107000571,0.000627681,1,0.999551974,38.01703262,1.786528107,16.66999981,0.999990656,0.168297603,25,-0.000111305,0.106997889,-4.38E-05,299.9541016,299.9541016,282.1925354,326.2129822,55.06103941,18.00080707,7.189024925,0,0,0,38,299.9356689,1,6,1,,,1.696777344,55.22971725,,,,,,,,,,,,,,,,
,3988426918,299.9541016,204.3115082,0.075355404,0.00068723,1,0.999551974,38.01703262,1.786501886,16.66999981,0.704275515,0.118286942,25,-0.000103574,0.075353531,-5.60E-05,299.9541016,299.9541016,176.4987183,232.1242981,55.01648658,18.00105218,7.189024925,0,0,0,38,299.9366455,1,6,1,,,1.697235107,54.74095917,,,,,,,,,,,,,,,,
,3988426920,299.9541016,102.5844879,0.040340765,0.000768594,1,0.999551974,38.01703262,1.786498307,16.66999981,0.377096981,0.062905338,25,-0.000100212,0.04033979,-7.48E-05,299.9541016,299.9541016,77.96228027,127.2066956,54.87110368,18.00144123,7.189579964,0,0,0,38,299.9369507,1,6,1,,,1.694335938,55.22971725,,,,,,,,,,,,,,,,
,3988426923,299.9541016,-61.03972816,-0.021112082,0.000808656,1,0.999551974,38.01703262,1.786494914,16.66999981,-0.197015541,-0.034315813,2.5,-9.86E-05,-0.021111477,-0.000111938,299.9541016,299.9541016,-66.72800446,-55.35145187,54.73666357,18.00032687,7.18975544,0,0,0,38,299.9356689,1,6,1,,,1.696624756,55.22971725,,,,,,,,,,,,,,,,
,3988426924,299.9541016,-91.56450272,-0.039815886,0.000744247,1,0.999551974,38.01703262,1.786476768,16.66999981,-0.371711747,-0.063782846,2.5,-8.60E-05,-0.039814808,-0.000111134,299.9541016,299.9541016,-116.401001,-66.72800446,55.01726821,18.00141847,7.189776897,0,0,0,38,299.9369507,1,6,1,,,1.697845459,55.22971725,,,,,,,,,,,,,,,,
,3988426925,299.9541016,-141.2160721,-0.057330735,0.000708467,1,0.999551974,38.01703262,1.786514863,16.66999981,-0.535314177,-0.09138944,2.5,-7.53E-05,-0.057329213,-0.000111503,299.9541016,299.9541016,-166.0311432,-116.401001,54.89767905,18.00093503,7.19053936,0,0,0,38,299.9363708,1,6,1,,,1.695404053,55.22971725,,,,,,,,,,,,,,,,
,3988426927,299.9541016,-242.0930557,-0.089673077,0.00064188,1,0.999551974,38.01703262,1.786473676,16.66999981,-0.837374116,-0.142418387,2.5,-6.17E-05,-0.089670732,-0.000118309,299.9541016,299.9541016,-264.1199341,-220.0661774,54.72337589,18.00230094,7.190324783,0,0,0,38,299.935791,1,6,1,,,1.701507568,54.74095917,,,,,,,,,,,,,,,,
,3988426930,299.9541016,-391.9549408,-0.132789059,0.000552945,1,0.999551974,38.01703262,1.786487307,16.66999981,-1.240102121,-0.210315697,2.5,-2.92E-05,-0.132785625,-0.000112998,299.9541016,299.9541016,-416.1819153,-367.7279663,55.06494755,18.00188953,7.191076756,0,0,0,38,299.9352417,1,6,1,,,1.698455811,55.22971725,,,,,,,,,,,,,,,,
,3988426934,299.9541016,-608.1332397,-0.181816043,0.000464797,1,0.999551974,38.01703262,1.786451011,16.66999981,-1.698805341,-0.287809963,25,-8.84E-06,-0.181811361,-0.000123536,299.9541016,299.9541016,-611.1405029,-605.1259766,55.03837218,18.00201857,7.191438198,0,0,0,38,299.9386597,1,6,1,,,1.700744629,55.22971725,,,,,,,,,,,,,,,,
,3988426936,299.9541016,-691.1119995,-0.203139264,0.000423823,1,0.999551974,38.01703262,1.786476183,16.66999981,-1.898104855,-0.321338349,25,1.48E-05,-0.203134048,-0.000113395,299.9541016,299.9541016,-715.8580322,-666.3659668,54.85312622,18.00054418,7.191452503,0,0,0,38,299.9382324,1,6,1,,,1.698303223,55.22971725,,,,,,,,,,,,,,,,
,3988426939,299.9541016,-842.1263123,-0.231171428,0.000358454,1,0.999551974,38.01703262,1.78647396,16.66999981,-2.16005578,-0.365533705,25,3.25E-05,-0.231165503,-0.000113286,299.9541016,299.9541016,-863.9389038,-820.3137207,54.90393208,18.00157436,7.192223072,0,0,0,38,299.9396667,1,6,1,,,1.697540283,55.71847534,,,,,,,,,,,,,,,,
,3988426943,299.9541016,-1040.075348,-0.261637171,0.000277201,1,0.999551974,38.01703262,1.786487314,16.66999981,-2.444773522,-0.413537058,25,5.53E-05,-0.261630477,-0.000109721,299.9541016,299.9541016,-1068.064331,-1012.086365,54.64130489,18.0034613,7.192928791,0,0,0,38,299.9398193,1,6,1,,,1.69921875,56.20723343,,,,,,,,,,,,,,,,
,3988426948,299.9541016,-1317.065063,-0.294474955,0.000181899,1,0.999551974,38.01703262,1.786512576,16.66999981,-2.751645081,-0.465489142,25,5.77E-05,-0.294467419,-0.000128101,299.9541016,299.9541016,-1363.887939,-1270.242188,54.74760637,18.00016493,7.193917751,0,0,0,38,299.9402466,1,6,1,,,1.698150635,55.22971725,,,,,,,,,,,,,,,,
,3988426953,299.9541016,-1541.272156,-0.309472967,0.000130052,1,0.999551974,38.01703262,1.786468313,16.66999981,-2.891728531,-0.489134788,25,6.60E-05,-0.309465051,-0.000129222,299.9541016,299.9541016,-1565.303833,-1517.240479,54.79528571,18.00074478,7.195014477,0,0,0,38,299.9406738,1,6,1,,,1.695556641,55.22971725,,,,,,,,,,,,,,,,
,3988426958,299.9541016,-1786.425232,-0.322580088,8.99E-05,1,0.999551974,38.01703262,1.786469767,16.66999981,-3.014243015,-0.509623736,25,9.32E-05,-0.322571852,-0.000110315,299.9541016,299.9541016,-1811.040283,-1761.810181,54.88673625,18.00081405,7.195516586,0,0,0,38,299.9403687,1,6,1,,,1.696014404,55.22971725,,,,,,,,,,,,,,,,
,3988426964,299.9541016,-2084.767822,-0.332938945,6.02E-05,1,0.999551974,38.01703262,1.786487492,16.66999981,-3.111045611,-0.526127269,25,8.19E-05,-0.332930436,-0.000128105,299.9541016,299.9541016,-2111.911621,-2057.624023,55.02742938,18.00262529,7.195721149,0,0,0,38,299.9413757,1,6,1,,,1.700439453,54.74095917,,,,,,,,,,,,,,,,
,3988426971,299.9541016,-2434.548096,-0.340682718,3.82E-05,1,0.999551974,38.01703262,1.786453875,16.66999981,-3.183373758,-0.538192179,25,0.000101162,-0.340674023,-0.000113717,299.9541016,299.9541016,-2458.951172,-2410.14502,55.01648658,18.00002489,7.197374344,0,0,0,38,299.9411011,1,6,1,,,1.696777344,55.71847534,,,,,,,,,,,,,,,,
,3988426978,299.9541016,-2781.649536,-0.345838032,4.30E-05,1,0.999551974,38.01703262,1.786473224,16.66999981,-3.231573594,-0.546378772,25,9.88E-05,-0.345829204,-0.000119366,299.9541016,299.9541016,-2806.514648,-2756.784424,54.87735671,18.00101922,7.197747707,0,0,0,38,299.9362183,1,6,1,,,1.694793701,55.22971725,,,,,,,,,,,,,,,,
,3988426985,299.9541016,-3130.560669,-0.349531993,2.65E-05,1,0.999551974,38.01703262,1.786461699,16.66999981,-3.26604373,-0.55236647,25,8.32E-05,-0.349523061,-0.000137252,299.9541016,299.9541016,-3155.5354,-3105.585938,54.95004816,18.00209612,7.198903084,0,0,0,38,299.940094,1,6,1,,,1.696014404,54.74095917,,,,,,,,,,,,,,,,
,3988426993,299.9541016,-3530.039917,-0.35259957,2.89E-05,1,0.999551974,38.01703262,1.786483643,16.66999981,-3.294766385,-0.557106106,25,9.62E-05,-0.352590568,-0.000126174,299.9541016,299.9541016,-3557.271729,-3502.808105,54.84374668,18.00040211,7.199872017,0,0,0,38,299.9392395,1,6,1,,,1.696472168,55.22971725,,,,,,,,,,,,,,,,
,3988427001,299.9541016,-3929.899902,-0.354953646,1.87E-05,1,0.999551974,38.01703262,1.786450519,16.66999981,-3.316718587,-0.560724399,25,0.000106552,-0.354944592,-0.000117282,299.9541016,299.9541016,-3954.717285,-3905.08252,54.78356128,18.00034932,7.200841427,0,0,0,38,299.9432373,1,6,1,,,1.693878174,55.71847534,,,,,,,,,,,,,,,,
,3988427010,299.9541016,-4374.056641,-0.357023986,1.41E-05,1,0.999551974,38.01703262,1.786442802,16.66999981,-3.3360667,-0.563893554,25,0.000117755,-0.357014887,-0.00010737,299.9541016,299.9541016,-4395.869141,-4352.244141,55.08683315,18.00213628,7.202159405,0,0,0,38,299.9388123,1,6,1,,,1.69708252,55.22971725,,,,,,,,,,,,,,,,
,3988427018,299.9541016,-4825.831299,-0.358668543,1.74E-05,1,0.999551974,38.01703262,1.786468923,16.66999981,-3.351460471,-0.566623801,25,0.000104938,-0.358659395,-0.000121208,299.9541016,299.9541016,-4850.332031,-4801.330566,54.77418174,18.0024751,7.202924728,0,0,0,38,299.9396667,1,6,1,,,1.696472168,55.22971725,,,,,,,,,,,,,,,,
,3988427028,299.9541016,-5320.001221,-0.36013358,2.44E-05,1,0.999551974,38.01703262,1.786481381,16.66999981,-3.36514503,-0.569107372,25,8.77E-05,-0.360124384,-0.000139385,299.9541016,299.9541016,-5347.428223,-5292.574219,54.90549533,18.00264074,7.204512596,0,0,0,38,299.938385,1,6,1,,,1.697540283,55.22971725,,,,,,,,,,,,,,,,
,3988427039,299.9541016,-5821.285889,-0.361341936,1.71E-05,1,0.999551974,38.01703262,1.786470681,16.66999981,-3.376472935,-0.570679251,25,0.000123722,-0.361332733,-0.000104076,299.9541016,299.9541016,-5845.496094,-5797.075684,54.95082979,18.00069397,7.206011772,0,0,0,38,299.9382324,1,6,1,,,1.696777344,55.71847534,,,,,,,,,,,,,,,,
,3988427048,299.9541016,-6317.244629,-0.362375145,2.05E-05,1,0.999551974,38.01703262,1.786459212,16.66999981,-3.386040469,-0.57269578,25,8.25E-05,-0.362365892,-0.000145934,299.9541016,299.9541016,-6342.064453,-6292.424805,55.03837218,18.00136826,7.206986427,0,0,0,38,299.9390869,1,6,1,,,1.694641113,55.71847534,,,,,,,,,,,,,,,,
,3988427060,299.9541016,-6867.843262,-0.363339615,1.00E-05,1,0.999551974,38.01703262,1.786424996,16.66999981,-3.394974901,-0.574291615,25,7.39E-05,-0.363330334,-0.000155137,299.9541016,299.9541016,-6892.449219,-6843.237305,55.04071707,18.00107159,7.208939552,0,0,0,38,299.9396667,1,6,1,,,1.695709229,55.22971725,,,,,,,,,,,,,,,,
,3988427071,299.9541016,-7461.94043,-0.364268085,1.65E-05,1,0.999551974,38.01703262,1.786432215,16.66999981,-3.403719696,-0.575431578,25,0.00010935,-0.364258804,-0.000120232,299.9541016,299.9541016,-7486.172363,-7437.708496,54.94379513,18.00203155,7.209878922,0,0,0,38,299.9367981,1,6,1,,,1.695861816,55.71847534,,,,,,,,,,,,,,,,
,3988427083,299.9541016,-8062.151855,-0.365057893,2.53E-05,1,0.999551974,38.01703262,1.786445979,16.66999981,-3.411102072,-0.576821359,25,9.48E-05,-0.365048584,-0.000135237,299.9541016,299.9541016,-8087.171387,-8037.132324,54.95630119,18.00257353,7.211405277,0,0,0,38,299.9378052,1,6,1,,,1.696014404,55.22971725,,,,,,,,,,,,,,,,
,3988427095,299.9541016,-8659.537109,-0.365768732,2.46E-05,1,0.999551974,38.01703262,1.786418255,16.66999981,-3.417717408,-0.577787188,25,0.000110883,-0.365759417,-0.000119599,299.9541016,299.9541016,-8684.157227,-8634.916992,55.00945193,18.00271977,7.213191509,0,0,0,38,299.9390869,1,6,1,,,1.696166992,55.71847534,,,,,,,,,,,,,,,,
,3988427108,299.9541016,-9309.841309,-0.366451475,2.80E-05,1,0.999551974,38.01703262,1.78644452,16.66999981,-3.424144556,-0.578883846,25,0.000110012,-0.366442145,-0.000120874,299.9541016,299.9541016,-9334.830078,-9284.852539,55.01492333,18.00132843,7.214780331,0,0,0,38,299.9382324,1,6,1,,,1.699981689,55.71847534,,,,,,,,,,,,,,,,
,3988427122,299.9541016,-9956.919434,-0.36706158,2.43E-05,1,0.999551974,38.01703262,1.786406748,16.66999981,-3.429799922,-0.579685105,25,0.00012628,-0.367052246,-0.000104966,299.9541016,299.9541016,-9984.532227,-9929.306641,54.95239304,18.00324174,7.21596241,0,0,0,38,299.9392395,1,6,1,,,1.697692871,55.22971725,,,,,,,,,,,,,,,,
,3988427135,299.9541016,-10652.8252,-0.367645328,2.73E-05,1,0.999551974,38.01703262,1.786416046,16.66999981,-3.435230377,-0.580855477,25,0.000100176,-0.367635965,-0.000131409,299.9541016,299.9541016,-10677.62109,-10628.0293,54.97349701,18.00209352,7.218151093,0,0,0,38,299.9416809,1,6,1,,,1.696166992,55.22971725,,,,,,,,,,,,,,,,
,3988427149,299.9541016,-11348.96777,-0.368162965,3.17E-05,1,0.999551974,38.01703262,1.786388848,16.66999981,-3.440004425,-0.581732067,25,9.31E-05,-0.368153586,-0.00013881,299.9541016,299.9541016,-11370.21387,-11327.72168,54.86172414,18.00177196,7.219778061,0,0,0,38,299.9411011,1,6,1,,,1.698608398,55.22971725,,,,,,,,,,,,,,,,
,3988427164,299.9541016,-12095.03662,-0.368702206,1.16E-05,1,0.999551974,38.01703262,1.786407876,16.66999981,-3.445112279,-0.582393043,25,0.000114278,-0.36869283,-0.000117913,299.9541016,299.9541016,-12122.81836,-12067.25488,55.0360273,18.00261086,7.221355438,0,0,0,38,299.9372253,1,6,1,,,1.696166992,55.71847534,,,,,,,,,,,,,,,,
,3988427179,299.9541016,-12839.76953,-0.369170923,9.78E-06,1,0.999551974,38.01703262,1.786407238,16.66999981,-3.449460825,-0.583309817,25,9.55E-05,-0.369161525,-0.000136964,299.9541016,299.9541016,-12864.18945,-12815.34961,55.07823524,18.00139736,7.223731518,0,0,0,38,299.9416809,1,6,1,,,1.695709229,55.71847534,,,,,,,,,,,,,,,,
,3988427195,299.9541016,-13642.80469,-0.369651761,1.48E-05,1,0.999551974,38.01703262,1.78638375,16.66999981,-3.453892609,-0.5841603,25,8.51E-05,-0.369642348,-0.000147657,299.9541016,299.9541016,-13660.66699,-13624.94238,55.06260267,18.00340908,7.225111485,0,0,0,38,299.9386597,1,6,1,,,1.69708252,54.74095917,,,,,,,,,,,,,,,,
,3988427211,299.9541016,-14435.87939,-0.370074666,3.41E-05,1,0.999551974,38.01703262,1.786391799,16.66999981,-3.457873794,-0.584745991,25,9.42E-05,-0.370065251,-0.000138706,299.9541016,299.9541016,-14463.69238,-14408.06641,54.9758419,18.00260757,7.227103233,0,0,0,38,299.9363708,1,6,1,,,1.695404053,55.71847534,,,,,,,,,,,,,,,,
,3988427227,299.9541016,-15233.77832,-0.370473479,1.66E-05,1,0.999551974,38.01703262,1.786366022,16.66999981,-3.461588034,-0.58515104,25,0.000117524,-0.370464071,-0.000115648,299.9541016,299.9541016,-15258.79395,-15208.7627,55.02664775,18.00313154,7.227949142,0,0,0,38,299.9378052,1,6,1,,,1.69708252,55.71847534,,,,,,,,,,,,,,,,
,3988427244,299.9541016,-16084.19482,-0.370877829,3.02E-05,1,0.999551974,38.01703262,1.786362384,16.66999981,-3.465363009,-0.5857665,25,0.000119973,-0.370868415,-0.000113416,299.9541016,299.9541016,-16108.81445,-16059.5752,55.01726821,18.00329208,7.230155468,0,0,0,38,299.9406738,1,6,1,,,1.700286865,55.71847534,,,,,,,,,,,,,,,,
