[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_MOLECULAR_WEIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,COMMENT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,TIME,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,X,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,Y1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Compressor Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
sample offset = 32.55 mm touchdown = 9.18000005185604 mm,3968029956,299.8398438,0.002345214,-0.00107203,4.88E-07,1,0.999551974,38.01703262,1.799055889,17.41999947,-0.010081388,-0.001711271,0.25,-3.92E-07,-0.001072005,-1.07E-06,299.8398438,299.8398438,0.002345214,0.002345214,54.62410907,18.01411587,47.92375565,0,0,0,38,299.8661499,1,4,1,,,1.703338623,41.05572128,,,,,,,,,,,,,,,,
,3968029965,299.8425598,0.873801351,-0.000984444,3.76E-05,1,0.999551974,38.01703262,1.79901472,17.41999947,-0.009266697,-0.001517235,0.25,5.40E-06,-0.000984425,4.78E-06,299.8425598,299.8425598,0.873801351,0.873801351,54.59284393,18.01543654,47.94105148,0,0,0,38,299.8673096,1,6,1,,,1.714935303,43.01075363,,,,,,,,,,,,,,,,
,3968029965,299.8428497,28.33181149,0.006942201,0.000521551,1,0.999551974,38.01703262,1.799011291,17.41999947,0.065183413,0.011669483,0.25,6.51E-05,0.006942003,6.94E-05,299.8425598,299.8425598,0.873801351,55.78982162,54.70227192,18.01534629,47.93159485,0,0,0,38,299.8701477,1,6,1,,,1.709442139,43.01075363,,,,,,,,,,,,,,,,
,3968029966,299.8430634,77.20716286,,,1,0.999551974,38.01703262,1.799042529,17.41999947,0.173471987,0.029894443,0.25,,,,299.8431396,299.8431396,55.78982162,98.62450409,54.3700798,18.01787726,47.93078232,1,0,,38,299.8725891,1,6,1,,,1.729431152,43.01075363,,,,,,,,,,,,,,,,
,3968029970,299.8441467,241.3956833,0.038083026,0.000379717,1,0.999551974,38.01703262,1.798989248,17.41999947,0.358066286,0.060870552,2.5,2.33E-05,0.038082146,4.73E-05,299.8441467,299.8441467,238.3670197,244.4243469,54.52327899,18.01669848,47.94645691,0,0,0,38,299.8713074,1,6,1,,,1.721191406,43.01075363,,,,,,,,,,,,,,,,
,3968029972,299.8454285,371.3974152,0.070300097,0.000293507,1,0.999551974,38.01703262,1.798993043,17.41999947,0.6610533,0.111936848,2.5,-2.62E-06,0.070298498,4.18E-05,299.8454285,299.8454285,347.1942749,395.6005554,54.64364978,18.01708237,47.93672943,0,0,0,38,299.8746033,1,6,1,,,1.707763672,43.49951172,,,,,,,,,,,,,,,,
,3968029976,299.8460083,524.9546356,0.090741347,0.00026692,1,0.999551974,38.01703262,1.799005329,17.41999947,0.853318756,0.144223411,2.5,-3.13E-05,0.0907393,2.60E-05,299.8460083,299.8460083,499.7085876,550.2006836,54.64208652,18.01660377,47.95159149,0,0,0,38,299.875885,1,6,1,,,1.705169678,43.49951172,,,,,,,,,,,,,,,,
,3968029979,299.8467102,670.7759399,0.108690507,0.000228152,1,0.999551974,38.01703262,1.79895823,17.41999947,1.022107143,0.172609992,2.5,-5.21E-05,0.108688061,1.65E-05,299.8464355,299.8464355,649.0609741,692.4909058,54.68663935,18.01715953,47.96294022,0,0,0,38,299.8790283,1,6,1,,,1.707763672,43.01075363,,,,,,,,,,,,,,,,
,3968029984,299.8487244,942.7177734,0.133381342,0.000180838,1,0.999551974,38.01703262,1.798984058,17.41999947,1.254934382,0.211880482,25,-6.89E-05,0.133378337,1.53E-05,299.8487244,299.8487244,942.7177734,942.7177734,54.87970159,18.0189521,47.98347855,0,0,0,38,299.8825989,1,6,1,,,1.716003418,44.47702789,,,,,,,,,,,,,,,,
,3968029986,299.8498688,1069.743225,0.145302026,0.000149719,1,0.999551974,38.01703262,1.798978047,17.41999947,1.367097639,0.230753653,25,-8.17E-05,0.145298752,1.00E-05,299.8491516,299.8491516,1045.520996,1093.965454,54.67413329,18.01935773,47.96266937,0,0,0,38,299.8838806,1,6,1,,,1.704711914,44.47702789,,,,,,,,,,,,,,,,
,3968029990,299.8514252,1264.523254,0.158261209,0.000119126,1,0.999551974,38.01703262,1.798974764,17.41999947,1.489051715,0.251166983,25,-0.0001067,0.158257648,-6.82E-06,299.8511353,299.8511353,1236.908081,1292.138428,54.76402057,18.01854533,47.9805069,0,0,0,38,299.8858948,1,6,1,,,1.718292236,44.47702789,,,,,,,,,,,,,,,,
,3968029995,299.853714,1518.697937,0.170108913,8.28E-05,1,0.999551974,38.01703262,1.798976882,17.41999947,1.60052004,0.270007722,25,-0.000110681,0.170105073,-3.33E-06,299.8535767,299.8535767,1494.28772,1543.108154,55.10012083,18.01934185,47.95645523,0,0,0,38,299.8876038,1,6,1,,,1.715240479,44.96578979,,,,,,,,,,,,,,,,
,3968030002,299.8562164,1819.500244,0.179620969,5.47E-05,1,0.999551974,38.01703262,1.798930424,17.41999947,1.689975199,0.285092824,25,-0.000117483,0.179616903,-4.14E-06,299.8562927,299.8562927,1792.482788,1846.5177,54.78434291,18.01956766,48.02563477,0,0,0,38,299.8916016,1,6,1,,,1.707611084,45.45454788,,,,,,,,,,,,,,,,
,3968030007,299.8560791,2116.959595,0.185645707,3.49E-05,1,0.999551974,38.01703262,1.798971498,17.41999947,1.746708994,0.294599005,25,-0.000128096,0.185641509,-1.10E-05,299.8555908,299.8555908,2092.94458,2140.974609,54.79997548,18.02080301,48.01293564,0,0,0,38,299.8953247,1,6,1,,,1.704864502,45.94330597,,,,,,,,,,,,,,,,
,3968030013,299.8600769,2410.380859,0.189588153,2.61E-05,1,0.999551974,38.01703262,1.798914212,17.41999947,1.783746558,0.300848597,25,-0.000130515,0.189583846,-1.09E-05,299.8592834,299.8592834,2385.592041,2435.169678,54.74057172,18.01990731,48.016716,0,0,0,38,299.8997498,1,6,1,,,1.704406738,45.45454788,,,,,,,,,,,,,,,,
,3968030020,299.8606567,2760.132202,0.192670372,1.45E-05,1,0.999551974,38.01703262,1.798944586,17.41999947,1.812803525,0.305580066,25,-0.000150128,0.192666003,-2.86E-05,299.8614502,299.8614502,2735.855225,2784.40918,54.61707441,18.02086826,48.03184891,0,0,0,38,299.9031982,1,6,1,,,1.723937988,46.43206406,,,,,,,,,,,,,,,,
,3968030028,299.864151,3157.473389,0.195060103,1.37E-05,1,0.999551974,38.01703262,1.798948826,17.41999947,1.835268829,0.309508739,25,-0.000137333,0.195055653,-1.43E-05,299.8638611,299.8638611,3132.672607,3182.27417,54.85156297,18.02136931,48.05482101,0,0,0,38,299.9074707,1,6,1,,,1.70501709,46.92082214,,,,,,,,,,,,,,,,
,3968030035,299.8666687,3510.796387,0.196556182,1.61E-05,1,0.999551974,38.01703262,1.79891678,17.41999947,1.84932596,0.311798821,25,-0.000146706,0.196551691,-2.27E-05,299.8664551,299.8664551,3486.393311,3535.199463,54.86485065,18.0216315,48.07319641,0,0,0,38,299.9110718,1,6,1,,,1.708221436,46.92082214,,,,,,,,,,,,,,,,
,3968030044,299.8695221,3957.534302,0.197988345,1.56E-05,1,0.999551974,38.01703262,1.798931991,17.41999947,1.862830241,0.313988776,25,-0.000156745,0.197983812,-3.19E-05,299.8691711,299.8691711,3929.888184,3985.18042,54.92738093,18.0214639,48.09373474,0,0,0,38,299.9103394,1,6,1,,,1.71661377,45.45454788,,,,,,,,,,,,,,,,
,3968030052,299.869873,4354.941895,0.198954399,1.39E-05,1,0.999551974,38.01703262,1.798896424,17.41999947,1.871865588,0.315619979,25,-0.000146315,0.198949835,-2.08E-05,299.8690186,299.8690186,4330.329102,4379.554688,55.06338429,18.02162683,48.08995056,0,0,0,38,299.9176331,1,6,1,,,1.708221436,47.40958023,,,,,,,,,,,,,,,,
,3968030061,299.8722229,4805.363525,0.199824359,2.01E-05,1,0.999551974,38.01703262,1.798878104,17.41999947,1.880049451,0.316892485,25,-0.000158044,0.19981977,-3.20E-05,299.8724365,299.8724365,4780.648438,4830.078613,54.89064439,18.02187057,48.10589218,0,0,0,38,299.9257813,1,6,1,,,1.704406738,47.40958023,,,,,,,,,,,,,,,,
,3968030071,299.8761749,5296.217041,0.2005918,9.40E-06,1,0.999551974,38.01703262,1.798925228,17.41999947,1.887306557,0.318185866,25,-0.000151389,0.200587168,-2.49E-05,299.8764648,299.8764648,5271.583008,5320.851074,55.0196131,18.02178353,48.11373138,0,0,0,38,299.9307861,1,6,1,,,1.705169678,47.89833832,,,,,,,,,,,,,,,,
,3968030081,299.8801727,5799.940186,0.201210548,1.03E-05,1,0.999551974,38.01703262,1.798933,17.43000001,1.89313859,0.319153175,25,-0.000153491,0.201205881,-2.66E-05,299.8791809,299.8791809,5775.355957,5824.524414,54.84452831,18.02325615,48.14102554,0,0,0,38,299.9348145,1,6,1,,,1.714630127,48.38709641,,,,,,,,,,,,,,,,
,3968030092,299.8860321,6341.073486,0.201785047,2.14E-05,1,0.999551974,38.01703262,1.798892679,17.41999947,1.898504223,0.320044088,25,-0.000155326,0.201780337,-2.81E-05,299.8858948,299.8858948,6309.853516,6372.293457,54.93988699,18.02259794,48.15156174,0,0,0,38,299.9378052,1,6,1,,,1.705169678,48.87585831,,,,,,,,,,,,,,,,
,3968030103,299.8882446,6895.143799,0.202277017,1.30E-05,1,0.999551974,38.01703262,1.798882701,17.41999947,1.903105528,0.320922919,25,-0.000145031,0.202272278,-1.75E-05,299.8876038,299.8876038,6871.128906,6919.158691,54.81013665,18.02279918,48.15642929,0,0,0,38,299.9428101,1,6,1,,,1.716766357,48.38709641,,,,,,,,,,,,,,,,
,3968030114,299.8903351,7437.510254,0.202697264,1.74E-05,1,0.999551974,38.01703262,1.798911473,17.41999947,1.907113099,0.321453166,25,-0.000160362,0.202692514,-3.26E-05,299.890625,299.890625,7412.668945,7462.351563,54.81717131,18.02417997,48.17453384,0,0,0,38,299.9478149,1,6,1,,,1.708068848,48.87585831,,,,,,,,,,,,,,,,
,3968030126,299.8948975,8035.174561,0.203097247,1.29E-05,1,0.999551974,38.01703262,1.79890287,17.41999947,1.910842186,0.32223388,25,-0.000144938,0.203092453,-1.69E-05,299.8951721,299.8951721,8010.149902,8060.199219,55.07823524,18.02446677,48.19480133,0,0,0,38,299.9515381,1,6,1,,,1.708984375,49.36461639,,,,,,,,,,,,,,,,
,3968030139,299.8981171,8684.004395,0.203451588,1.39E-05,1,0.999551974,38.01703262,1.798916866,17.41999947,1.914191126,0.322794325,25,-0.00014562,0.203446769,-1.74E-05,299.8986206,299.8986206,8658.789063,8709.219727,54.99616424,18.02341936,48.20425797,0,0,0,38,299.9552612,1,6,1,,,1.71661377,48.38709641,,,,,,,,,,,,,,,,
,3968030152,299.9023438,9327.981934,0.203778136,1.70E-05,1,0.999551974,38.01703262,1.798927655,17.41999947,1.917280349,0.323279879,25,-0.000149495,0.20377329,-2.11E-05,299.9017639,299.9017639,9300.390625,9355.573242,54.93988699,18.02447543,48.21669006,0,0,0,38,299.9589844,1,6,1,,,1.708831787,49.36461639,,,,,,,,,,,,,,,,
,3968030165,299.9071198,9974.16748,0.204069688,1.17E-05,1,0.999551974,38.01703262,1.798900891,17.41999947,1.919985499,0.323795367,25,-0.000143557,0.204064805,-1.50E-05,299.9057617,299.9057617,9948.955078,9999.379883,54.90784022,18.02438347,48.2491188,0,0,0,38,299.9585571,1,6,1,,,1.710662842,51.31964874,,,,,,,,,,,,,,,,
,3968030179,299.9103546,10668.76318,0.204355941,1.50E-05,1,0.999551974,38.01703262,1.798903191,17.41999947,1.922706105,0.324101448,25,-0.000159526,0.204351045,-3.08E-05,299.9110718,299.9110718,10644.5625,10692.96387,55.0086703,18.02631413,48.23020172,0,0,0,38,299.9629822,1,6,1,,,1.716156006,49.85337448,,,,,,,,,,,,,,,,
,3968030193,299.9136963,11366.49902,0.204611886,1.49E-05,1,0.999551974,38.01703262,1.798888986,17.41999947,1.925101799,0.324489254,25,-0.000161364,0.204606968,-3.25E-05,299.9134827,299.9134827,11342.30762,11390.69043,54.94379513,18.02611399,48.24884796,0,0,0,38,299.9641113,1,6,1,,,1.71875,50.34213257,,,,,,,,,,,,,,,,
,3968030208,299.9159851,12116.21826,0.204846491,1.46E-05,1,0.999551974,38.01703262,1.79890474,17.41999947,1.927321323,0.324888755,25,-0.000158907,0.204841555,-2.99E-05,299.9153442,299.9153442,12091.81738,12140.61914,54.82107945,18.02587683,48.24749756,0,0,0,38,299.9724121,1,6,1,,,1.716308594,50.34213257,,,,,,,,,,,,,,,,
,3968030223,299.9191437,12861.36523,0.205085334,8.23E-06,1,0.999551974,38.01703262,1.798827863,17.41999947,1.929493851,0.32521739,25,-0.000162958,0.205080377,-3.38E-05,299.9186401,299.9186401,12836.34082,12886.38965,55.03759055,18.02710092,48.29748917,0,0,0,38,299.9744263,1,6,1,,,1.708374023,50.83089066,,,,,,,,,,,,,,,,
,3968030238,299.9242096,13610.57422,0.205278567,1.20E-05,1,0.999551974,38.01703262,1.798861336,17.41999947,1.931323877,0.325664744,25,-0.000148736,0.20527357,-1.95E-05,299.9243469,299.9243469,13586.33594,13634.8125,55.13842063,18.02669606,48.31721497,0,0,0,38,299.9767151,1,6,1,,,1.707305908,49.85337448,,,,,,,,,,,,,,,,
,3968030254,299.9280701,14408.75391,0.205489316,8.86E-06,1,0.999551974,38.01703262,1.798836431,17.41999947,1.933275123,0.326025127,25,-0.000145627,0.205484292,-1.63E-05,299.9284973,299.9284973,14383.93652,14433.57129,55.06103941,18.02697018,48.304245,0,0,0,38,299.9775696,1,6,1,,,1.724090576,51.31964874,,,,,,,,,,,,,,,,
,3968030271,299.9315033,15251.86621,0.205683064,1.10E-05,1,0.999551974,38.01703262,1.79885469,17.41999947,1.935116367,0.32633942,25,-0.00014535,0.205678017,-1.59E-05,299.9317932,299.9317932,15226.40625,15277.32617,55.39479479,18.0274198,48.32397079,0,0,0,38,299.9794312,1,6,1,,,1.717529297,51.31964874,,,,,,,,,,,,,,,,
,3968030288,299.9359436,16097.979,0.205869072,1.46E-05,1,0.999551974,38.01703262,1.798798693,17.41999947,1.93681402,0.326584097,25,-0.00014976,0.205864001,-2.02E-05,299.9356689,299.9356689,16072.97168,16122.98633,55.06729244,18.02833171,48.33505249,0,0,0,38,299.9790039,1,6,1,,,1.70425415,51.31964874,,,,,,,,,,,,,,,,
,3968030305,299.9415283,16943.95996,0.206045319,1.73E-05,1,0.999551974,38.01703262,1.79878545,17.41999947,1.93845595,0.326872843,25,-0.000148636,0.206040213,-1.90E-05,299.9411011,299.9411011,16922.31641,16965.60352,55.16734089,18.02745274,48.35207748,0,0,0,38,299.9762878,1,6,1,,,1.708374023,51.31964874,,,,,,,,,,,,,,,,
,3968030323,299.942749,17840.5498,0.206224354,1.66E-05,1,0.999551974,38.01703262,1.798851154,17.41999947,1.940216484,0.327127856,25,-0.000153068,0.206219242,-2.33E-05,299.9421082,299.9421082,17815.32422,17865.77539,55.12825946,18.02831295,48.36828995,0,0,0,38,299.9792786,1,6,1,,,1.708984375,52.78592682,,,,,,,,,,,,,,,,
,3968030342,299.9476624,18788.48047,0.20637695,1.46E-05,1,0.999551974,38.01703262,1.798777205,17.41999947,1.941562488,0.327423531,25,-0.000146051,0.206371803,-1.62E-05,299.9476624,299.9476624,18763.82617,18813.13477,54.91409325,18.02849856,48.38612747,0,0,0,38,299.9767151,1,6,1,,,1.717376709,51.80840683,,,,,,,,,,,,,,,,
,3968030360,299.953186,19681.48047,0.206529247,1.51E-05,1,0.999551974,38.01703262,1.798792365,17.41999947,1.943025798,0.327580602,25,-0.000155404,0.206524074,-2.55E-05,299.9523926,299.9523926,19657.11328,19705.84766,55.07823524,18.02864488,48.37585831,0,0,0,38,299.9665527,1,6,1,,,1.704864502,53.27468491,,,,,,,,,,,,,,,,
,3968030380,299.965332,20679.10059,0.206677143,1.50E-05,1,0.999551974,38.01703262,1.798811342,17.41999947,1.944438126,0.327809708,25,-0.000156413,0.2066719,-2.65E-05,299.9645386,299.9645386,20654.48242,20703.71875,54.84843645,18.02874763,48.39369202,0,0,0,38,299.9463806,1,6,1,,,1.718292236,52.29716492,,,,,,,,,,,,,,,,
,3968030400,299.9900208,21675.19141,0.206813713,1.36E-05,1,0.999551974,38.01703262,1.798798292,17.41999947,1.945710396,0.32800901,25,-0.000158048,0.206808331,-2.81E-05,299.990448,299.990448,21650.78125,21699.60156,54.91252999,18.02911452,48.41287994,0,0,0,38,299.8713074,1,6,1,,,1.709136963,51.80840683,,,,,,,,,,,,,,,,
,3968030420,299.9691315,22670.20996,0.206947382,1.58E-05,1,0.999551974,38.01703262,1.798874635,17.41999947,1.947029701,0.328354318,25,-0.000145433,0.206942108,-1.54E-05,299.9689941,299.9689941,22645.58789,22694.83203,55.07041895,18.02732285,48.4015274,0,0,0,38,299.8871765,1,6,1,,,1.724700928,53.27468491,,,,,,,,,,,,,,,,
,3968030440,299.9724121,23662.41602,0.20707904,9.31E-06,1,0.999551974,38.01703262,1.798785342,17.41999947,1.948183693,0.328487656,25,-0.00015183,0.207073751,-2.17E-05,299.9732666,299.9732666,23637.81055,23687.02148,55.40417433,18.02979784,48.4309845,0,0,0,38,299.8801575,1,6,1,,,1.708679199,52.29716492,,,,,,,,,,,,,,,,
,3968030462,299.9689178,24756.55273,0.207217862,9.49E-06,1,0.999551974,38.01703262,1.798781346,17.41999947,1.949489621,0.328683979,25,-0.000154372,0.207212593,-2.42E-05,299.9689941,299.9689941,24731.73047,24781.375,55.13373086,18.03081761,48.4507103,0,0,0,38,299.8706055,1,6,1,,,1.718292236,53.27468491,,,,,,,,,,,,,,,,
,3968030483,299.9618225,25800.5791,0.207337876,9.42E-06,1,0.999551974,38.01703262,1.798770095,17.41999947,1.950618508,0.328805421,25,-0.000161556,0.20733265,-3.13E-05,299.9613953,299.9613953,25772.92969,25828.22852,55.08995966,18.03072262,48.44503784,0,0,0,38,299.8798828,1,6,1,,,1.716461182,53.27468491,,,,,,,,,,,,,,,,
,3968030506,299.9549561,26946.15234,0.207470043,1.48E-05,1,0.999551974,38.01703262,1.798763794,17.41999947,1.951821541,0.329215201,25,-0.000140238,0.207464842,-9.96E-06,299.9553833,299.9553833,26922.12695,26970.17773,54.96724399,18.03015503,48.45800781,0,0,0,38,299.8886108,1,6,1,,,1.704711914,53.76344299,,,,,,,,,,,,,,,,
,3968030530,299.9498901,28000.51758,0.207578595,1.90E-05,1,0.999551974,38.01703262,1.798722604,17.41999947,1.952823188,0.329239087,25,-0.000155278,0.207573432,-2.50E-05,299.9506836,299.9506836,28000.29688,28000.73828,55.25097514,18.03230724,48.45882034,0,0,0,38,299.9156494,1,4,1,,,1.708374023,53.27468491,,,,,,,,,,,,,,,,
,3968030539,299.9459534,27981.90234,0.207578416,1.03E-05,1,0.999551974,38.01703262,1.798734045,17.41999947,1.952831735,0.32925347,25,-0.000153943,0.207573274,-2.36E-05,299.9459534,299.9459534,27978.70313,27985.10156,55.11262689,18.03179526,48.47206116,0,0,0,38,299.9249268,1,6,1,,,1.708068848,53.76344299,,,,,,,,,,,,,,,,
,3968030561,299.9465332,26864.72461,0.207471007,1.43E-05,1,0.999551974,38.01703262,1.798780257,17.41999947,1.951882463,0.329019455,25,-0.000161538,0.207465867,-3.13E-05,299.9466858,299.9466858,26839.9082,26889.54102,55.12200643,18.03088281,48.49394989,0,0,0,38,299.9386597,1,6,1,,,1.717834473,53.27468491,,,,,,,,,,,,,,,,
,3968030583,299.9511719,25772.44922,0.20735017,9.49E-06,1,0.999551974,38.01703262,1.798730258,17.41999947,1.950679421,0.328894897,25,-0.000153385,0.207344999,-2.32E-05,299.9508057,299.9508057,25747.83398,25797.06445,55.21658348,18.03110574,48.50746155,0,0,0,38,299.9335022,1,6,1,,,1.705780029,53.76344299,,,,,,,,,,,,,,,,
,3968030605,299.9548187,24680.51172,0.207221307,1.65E-05,1,0.999551974,38.01703262,1.798753879,17.41999947,1.949493567,0.328685165,25,-0.00015433,0.207216117,-2.41E-05,299.9545288,299.9545288,24652.84766,24708.17578,55.26191794,18.03142985,48.50016403,0,0,0,38,299.9309387,1,6,1,,,1.716461182,53.76344299,,,,,,,,,,,,,,,,
,3968030626,299.9573364,23634.22656,0.207099259,6.51E-06,1,0.999551974,38.01703262,1.798709387,17.41999947,1.948302301,0.32845855,25,-0.000156929,0.207094058,-2.68E-05,299.9561157,299.9561157,23606.17969,23662.27344,55.27364237,18.03146791,48.51475525,0,0,0,38,299.923645,1,6,1,,,1.706542969,54.25220108,,,,,,,,,,,,,,,,
,3968030647,299.9621887,22591.75293,0.20697425,1.28E-05,1,0.999551974,38.01703262,1.798673949,17.41999947,1.947092684,0.328228931,25,-0.000159515,0.206969024,-2.94E-05,299.9622498,299.9622498,22567.0957,22616.41016,55.29318308,18.03233058,48.52745819,0,0,0,38,299.9126282,1,6,1,,,1.705474854,54.74095917,,,,,,,,,,,,,,,,
,3968030667,299.9613953,21592.19629,0.206808559,1.84E-05,1,0.999551974,38.01703262,1.798699691,17.41999947,1.945592905,0.32778372,25,-0.000179299,0.206803352,-4.93E-05,299.9613953,299.9613953,21567.96484,21616.42773,55.58473052,18.03210157,48.53961945,0,0,0,38,299.9092102,1,6,1,,,1.707611084,54.25220108,,,,,,,,,,,,,,,,
,3968030687,299.9613342,20598.86816,0.20667674,1.91E-05,1,0.999551974,38.01703262,1.798628478,17.41999947,1.944245294,0.327751956,25,-0.000159026,0.206671521,-2.91E-05,299.9612732,299.9612732,20574.03125,20623.70508,55.23299768,18.0338185,48.53394318,0,0,0,38,299.9053345,1,6,1,,,1.713867188,54.25220108,,,,,,,,,,,,,,,,
,3968030706,299.9573975,19649.54199,0.206536396,1.70E-05,1,0.999551974,38.01703262,1.798651315,17.41999947,1.942952302,0.327516222,25,-0.000160781,0.206531202,-3.09E-05,299.95755,299.95755,19624.71875,19674.36523,55.06963732,18.0329986,48.55988693,0,0,0,38,299.9063416,1,6,1,,,1.717681885,54.25220108,,,,,,,,,,,,,,,,
,3968030725,299.9598999,18709.49219,0.206369176,1.66E-05,1,0.999551974,38.01703262,1.798665948,17.41999947,1.941379839,0.327340302,25,-0.00015146,0.206363964,-2.17E-05,299.9596863,299.9596863,18684.74805,18734.23633,55.0469701,18.03271306,48.56826401,0,0,0,38,299.9057617,1,6,1,,,1.709289551,54.74095917,,,,,,,,,,,,,,,,
